i,word,power,danger
326,weep,-0.408,0.392
327,great,0.531,-0.204
327,enjoy,0.517,-0.166
327,trouble,-0.068,0.476
328,rich,0.544,-0.171
328,poor,-0.538,0.133
328,mother,0.333,-0.366
329,cloud,-0.170,-0.433
329,mist,-0.410,-0.132
329,purpose,0.370,-0.181
330,danger,0.136,0.577
330,threat,0.113,0.523
330,angry,0.045,0.505
331,brave,0.589,-0.054
331,savage,0.134,0.516
331,unhappy,-0.443,0.266
332,divine,0.521,-0.237
332,merry,0.540,-0.176
332,king,0.463,0.020
333,respect,0.325,-0.405
333,sad,-0.471,0.069
333,cup,-0.297,-0.324
334,fame,0.574,-0.096
334,lie,-0.242,0.413
334,sunset,-0.088,-0.465
335,splendid,0.536,-0.108
335,goddess,0.491,-0.206
335,love,0.383,-0.341
336,killing,0.152,0.629
336,great,0.531,-0.204
336,sheep,-0.334,-0.292
337,war,0.113,0.626
337,battle,0.412,0.420
337,skilled,0.557,-0.182
338,sorrow,-0.593,0.127
338,poor,-0.538,0.133
338,glad,0.516,-0.127
339,hurricane,0.266,0.562
339,suffering,-0.326,0.487
339,fear,-0.200,0.534
340,kind,0.169,-0.476
340,flower,-0.176,-0.443
340,live,0.399,-0.148
341,hurt,-0.239,0.496
341,company,0.382,-0.333
341,water,-0.076,-0.488
342,distress,-0.126,0.539
342,rest,-0.101,-0.532
342,home,0.099,-0.413
343,wild,0.289,0.438
343,family,0.281,-0.413
343,grow,0.446,-0.209
344,suffer,-0.187,0.575
344,disturbed,-0.151,0.518
344,hardship,-0.084,0.482
345,good,0.180,-0.406
345,grapes,-0.174,-0.396
345,down,-0.398,0.084
346,god,0.416,-0.158
346,mist,-0.410,-0.132
346,clouds,-0.156,-0.388
347,admired,0.464,-0.247
347,dawn,0.050,-0.418
347,close,-0.390,-0.025
348,excellent,0.543,-0.264
348,shoot,0.091,0.594
348,plenty,0.451,-0.145
349,brave,0.589,-0.054
349,council,0.179,-0.418
349,exploit,0.203,0.403
350,monster,0.094,0.569
350,great,0.531,-0.204
350,sheep,-0.334,-0.292
351,life,0.497,-0.209
351,horrid,-0.155,0.503
351,sky,0.029,-0.519
352,respected,0.430,-0.321
352,water,-0.076,-0.488
352,gold,0.446,-0.181
353,savage,0.134,0.516
353,respect,0.325,-0.405
353,strength,0.496,-0.078
354,steal,-0.048,0.593
354,down,-0.398,0.084
354,milk,-0.077,-0.395
355,poor,-0.538,0.133
355,ill,-0.473,0.234
355,hope,0.298,-0.425
356,strong,0.608,-0.112
356,fear,-0.200,0.534
356,end,-0.369,0.106
357,monstrous,0.117,0.605
357,frightened,-0.199,0.459
357,loud,0.376,0.066
358,killing,0.152,0.629
358,wrath,0.000,0.617
358,stress,-0.131,0.465
359,distress,-0.126,0.539
359,anger,0.122,0.499
359,respectable,0.384,-0.340
360,wretch,-0.330,0.437
360,cruel,-0.092,0.521
360,death,-0.149,0.490
361,horrid,-0.155,0.503
361,heaven,0.214,-0.361
361,earth,0.075,-0.365
362,monster,0.094,0.569
362,sleep,-0.203,-0.448
362,neat,0.055,-0.456
363,clapping,0.484,0.046
363,utmost,0.483,0.022
363,sheep,-0.334,-0.292
364,glory,0.565,-0.149
364,great,0.531,-0.204
364,revenge,0.168,0.504
365,dung,-0.428,0.305
365,venture,0.448,-0.065
365,fine,0.143,-0.406
366,chosen,0.398,-0.285
366,asleep,-0.306,-0.361
366,god,0.416,-0.158
367,kind,0.169,-0.476
367,down,-0.398,0.084
367,may,-0.192,-0.315
368,hope,0.298,-0.425
368,delighted,0.430,-0.196
368,ashamed,-0.326,0.298
369,glad,0.516,-0.127
369,grapes,-0.174,-0.396
369,sun,0.271,-0.334
370,wretch,-0.330,0.437
370,sick,-0.494,0.223
370,cruel,-0.092,0.521
371,courage,0.526,-0.067
371,glowing,0.448,-0.225
371,encouraged,0.436,-0.182
372,boring,-0.559,0.010
372,water,-0.076,-0.488
372,burning,-0.075,0.371
373,rage,0.091,0.577
373,great,0.531,-0.204
373,pain,-0.192,0.531
374,kill,0.158,0.638
374,killing,0.152,0.629
374,ill,-0.473,0.234
375,success,0.758,-0.050
375,agony,-0.154,0.487
375,foolish,-0.492,-0.052
376,danger,0.136,0.577
376,monster,0.094,0.569
376,life,0.497,-0.209
377,fear,-0.200,0.534
377,wait,-0.467,-0.040
377,sheep,-0.334,-0.292
378,spite,-0.294,0.365
378,good,0.180,-0.406
378,underneath,-0.385,-0.140
379,wretch,-0.330,0.437
379,horrid,-0.155,0.503
379,wicked,0.055,0.474
380,death,-0.149,0.490
380,greatly,0.497,-0.021
380,harm,-0.183,0.429
381,crying,-0.287,0.379
381,grey,-0.397,-0.146
381,sin,-0.097,0.378
382,furious,0.069,0.633
382,little,-0.428,-0.163
382,punished,-0.062,0.395
383,savage,0.134,0.516
383,provoke,0.248,0.410
383,mad,-0.123,0.451
384,valiant,0.599,-0.089
384,rage,0.091,0.577
384,warrior,0.453,0.298
385,excellent,0.543,-0.264
385,insignificant,-0.580,0.152
385,brave,0.589,-0.054
386,killing,0.152,0.629
386,great,0.531,-0.204
386,forward,0.325,-0.320
387,prodigious,0.560,-0.137
387,losing,-0.323,0.423
387,sore,-0.330,0.385
388,rest,-0.101,-0.532
388,sheep,-0.334,-0.292
388,lamenting,-0.402,0.163
389,destroy,0.079,0.634
389,sacrifice,0.038,0.442
389,sun,0.271,-0.334
390,sorrow,-0.593,0.127
390,glad,0.516,-0.127
390,death,-0.149,0.490
391,enjoying,0.514,-0.106
391,luxury,0.479,-0.183
391,kind,0.169,-0.476
392,difficulty,-0.191,0.464
392,pleasure,0.465,-0.144
392,captain,0.436,0.088
393,dead,-0.467,0.279
393,sleep,-0.203,-0.448
393,alone,-0.448,-0.121
394,empty,-0.610,-0.011
394,bless,0.167,-0.466
394,gold,0.446,-0.181
395,evil,-0.040,0.560
395,weeping,-0.359,0.418
395,storm,0.086,0.531
396,great,0.531,-0.204
396,fierce,0.258,0.429
396,family,0.281,-0.413
397,wise,0.330,-0.430
397,cruel,-0.092,0.521
397,ruined,-0.373,0.295
398,sadly,-0.548,0.147
398,earn,0.540,-0.065
398,stronghold,0.497,-0.037
399,calm,-0.162,-0.556
399,close,-0.390,-0.025
399,end,-0.369,0.106
400,company,0.382,-0.333
400,water,-0.076,-0.488
400,daughter,0.130,-0.356
401,killing,0.152,0.629
401,horrified,-0.141,0.592
401,kind,0.169,-0.476
402,horrid,-0.155,0.503
402,death,-0.149,0.490
402,mere,-0.420,-0.131
403,rest,-0.101,-0.532
403,thankful,0.314,-0.438
403,goddess,0.491,-0.206
404,safe,0.293,-0.410
404,god,0.416,-0.158
404,sun,0.271,-0.334
405,pity,-0.497,0.159
405,pasture,-0.315,-0.395
405,fine,0.143,-0.406
406,life,0.497,-0.209
406,twisted,-0.238,0.465
406,clean,0.005,-0.464
407,die,-0.281,0.512
407,starve,-0.174,0.463
407,big,0.418,-0.144
408,splendid,0.536,-0.108
408,admired,0.464,-0.247
408,council,0.179,-0.418
409,great,0.531,-0.204
409,low,-0.526,-0.059
409,difficulties,-0.176,0.492
410,savage,0.134,0.516
410,company,0.382,-0.333
410,crying,-0.287,0.379
411,wild,0.289,0.438
411,attack,0.230,0.471
411,frightened,-0.199,0.459
412,dazzling,0.551,0.017
412,goddess,0.491,-0.206
412,soft,-0.218,-0.421
413,evil,-0.040,0.560
413,mess,-0.178,0.485
413,drugged,-0.208,0.453
414,sob,-0.410,0.252
414,sad,-0.471,0.069
414,remembered,0.191,-0.412
415,suspect,-0.057,0.438
415,fine,0.143,-0.406
415,down,-0.398,0.084
416,treachery,-0.067,0.527
416,force,0.468,0.109
416,know,0.213,-0.279
417,charmed,0.446,-0.257
417,alive,0.390,-0.124
417,may,-0.192,-0.315
418,poor,-0.538,0.133
418,rest,-0.101,-0.532
418,unhappy,-0.443,0.266
419,great,0.531,-0.204
419,virtue,0.406,-0.312
419,kind,0.169,-0.476
420,kill,0.158,0.638
420,blessed,0.240,-0.440
420,frightened,-0.199,0.459
421,flower,-0.176,-0.443
421,mortal,-0.008,0.417
421,clouded,-0.410,-0.018
422,goddess,0.491,-0.206
422,mess,-0.178,0.485
422,charming,0.475,-0.180
423,power,0.518,-0.022
423,scream,0.086,0.480
423,drugs,-0.142,0.408
424,hero,0.641,-0.091
424,learn,0.472,-0.128
424,trust,0.390,-0.238
425,holy,0.107,-0.485
425,harm,-0.183,0.429
425,completed,0.293,-0.320
426,water,-0.076,-0.488
426,gold,0.446,-0.181
426,good,0.180,-0.406
427,clean,0.005,-0.464
427,shirt,-0.246,-0.371
427,upper,0.400,-0.138
428,great,0.531,-0.204
428,hurt,-0.239,0.496
428,dumb,-0.489,0.094
429,friends,0.309,-0.298
429,court,0.355,0.215
429,may,-0.192,-0.315
430,joy,0.606,-0.111
430,noble,0.208,-0.396
430,bad,-0.219,0.352
431,weeping,-0.359,0.418
431,glad,0.516,-0.127
431,homestead,0.074,-0.455
432,safe,0.293,-0.410
432,affectionate,0.222,-0.376
432,home,0.099,-0.413
433,poor,-0.538,0.133
433,abundance,0.501,-0.080
433,ruin,-0.368,0.319
434,rest,-0.101,-0.532
434,frightened,-0.199,0.459
434,keen,0.487,-0.070
435,palace,0.413,-0.254
435,crying,-0.287,0.379
435,cried,-0.290,0.308
436,strong,0.608,-0.112
436,cruel,-0.092,0.521
436,ill,-0.473,0.234
437,sun,0.271,-0.334
437,down,-0.398,0.084
437,day,-0.082,-0.322
438,goddess,0.491,-0.206
438,sleep,-0.203,-0.448
438,homeward,0.011,-0.399
439,tired,-0.498,0.132
439,death,-0.149,0.490
439,blind,-0.467,0.139
440,raise,0.472,-0.140
440,fertile,0.297,-0.335
440,fruit,-0.039,-0.439
441,dead,-0.467,0.279
441,white,-0.100,-0.394
441,milk,-0.077,-0.395
442,feeble,-0.559,0.080
442,poor,-0.538,0.133
442,barren,-0.426,0.137
443,burnt,-0.211,0.443
443,sheep,-0.334,-0.292
443,sacrifice,0.038,0.442
444,sleeping,-0.230,-0.437
444,lie,-0.242,0.413
444,shirt,-0.246,-0.371
445,rest,-0.101,-0.532
445,courage,0.526,-0.067
445,youth,0.440,-0.232
446,weeping,-0.359,0.418
446,crying,-0.287,0.379
446,brokenhearted,-0.335,0.324
447,great,0.531,-0.204
447,distress,-0.126,0.539
447,goddess,0.491,-0.206
448,mist,-0.410,-0.132
448,sun,0.271,-0.334
448,live,0.399,-0.148
449,water,-0.076,-0.488
449,melancholy,-0.460,0.049
449,heavens,0.176,-0.370
450,dead,-0.467,0.279
450,promising,0.427,-0.161
450,good,0.180,-0.406
451,brave,0.589,-0.054
451,battle,0.412,0.420
451,fear,-0.200,0.534
452,poor,-0.538,0.133
452,gloom,-0.448,0.185
452,beneath,-0.422,-0.131
453,hope,0.298,-0.425
453,asleep,-0.306,-0.361
453,father,0.310,-0.327
454,unlucky,-0.481,0.224
454,anger,0.122,0.499
454,plant,-0.132,-0.392
455,sorrow,-0.593,0.127
455,mother,0.333,-0.366
455,sad,-0.471,0.069
456,noble,0.208,-0.396
456,down,-0.398,0.084
456,prophecy,0.396,-0.036
457,suffering,-0.326,0.487
457,sheep,-0.334,-0.292
457,sun,0.271,-0.334
458,destruction,0.088,0.588
458,losing,-0.323,0.423
458,revenge,0.168,0.504
459,food,0.129,-0.401
459,sea,0.160,-0.338
459,know,0.213,-0.279
460,peace,0.136,-0.550
460,life,0.497,-0.209
460,death,-0.149,0.490
461,reasonable,0.286,-0.393
461,sitting,-0.245,-0.294
461,talk,0.160,-0.343
462,great,0.531,-0.204
462,terrible,0.023,0.563
462,good,0.180,-0.406
463,die,-0.281,0.512
463,illness,-0.306,0.428
463,true,0.367,-0.319
464,mother,0.333,-0.366
464,easy,-0.056,-0.480
464,eternity,0.439,-0.160
465,distress,-0.126,0.539
465,comfortable,0.032,-0.542
465,father,0.310,-0.327
466,kill,0.158,0.638
466,wise,0.330,-0.430
466,force,0.468,0.109
467,poor,-0.538,0.133
467,dream,-0.117,-0.493
467,sad,-0.471,0.069
468,dead,-0.467,0.279
468,mocking,-0.163,0.474
468,grief,-0.166,0.406
469,famous,0.615,-0.095
469,keen,0.487,-0.070
469,end,-0.369,0.106
470,lover,0.522,-0.047
470,love,0.383,-0.341
470,god,0.416,-0.158
471,great,0.531,-0.204
471,accomplished,0.409,-0.241
471,good,0.180,-0.406
472,mighty,0.653,-0.006
472,strong,0.608,-0.112
472,warrior,0.453,0.298
473,avenging,0.161,0.529
473,awful,-0.118,0.513
473,mother,0.333,-0.366
474,queen,0.539,-0.124
474,lovely,0.361,-0.322
474,king,0.463,0.020
475,excellent,0.543,-0.264
475,liberty,0.499,-0.248
475,boxer,0.362,0.234
476,war,0.113,0.626
476,threatened,-0.124,0.613
476,die,-0.281,0.512
477,enjoy,0.517,-0.166
477,heaven,0.214,-0.361
477,hair,-0.264,-0.285
478,hateful,-0.112,0.527
478,gold,0.446,-0.181
478,bed,-0.230,-0.308
479,hero,0.641,-0.091
479,abundance,0.501,-0.080
479,blessed,0.240,-0.440
480,reasonable,0.286,-0.393
480,reign,0.454,-0.159
480,live,0.399,-0.148
481,advantage,0.490,-0.253
481,respected,0.430,-0.321
481,beloved,0.438,-0.253
482,mighty,0.653,-0.006
482,true,0.367,-0.319
482,perished,-0.335,0.318
483,divine,0.521,-0.237
483,treachery,-0.067,0.527
483,fighting,0.285,0.428
484,sadly,-0.548,0.147
484,weeping,-0.359,0.418
484,death,-0.149,0.490
485,slaughter,0.067,0.641
485,storm,0.086,0.531
485,wicked,0.055,0.474
486,kill,0.158,0.638
486,great,0.531,-0.204
486,slut,-0.205,0.514
487,murderess,-0.045,0.634
487,crime,0.092,0.621
487,cruel,-0.092,0.521
488,murder,0.076,0.627
488,excellent,0.543,-0.264
488,admirable,0.529,-0.226
489,happiness,0.593,-0.158
489,steal,-0.048,0.593
489,happily,0.466,-0.223
490,dead,-0.467,0.279
490,living,0.398,-0.180
490,trusting,0.362,-0.242
491,champion,0.698,-0.001
491,foremost,0.456,-0.088
491,venture,0.448,-0.065
492,fortunate,0.522,-0.199
492,prince,0.444,-0.290
492,trouble,-0.068,0.476
493,poor,-0.538,0.133
493,respect,0.325,-0.405
493,strength,0.496,-0.078
494,violence,0.147,0.625
494,war,0.113,0.626
494,short,-0.461,0.055
495,kill,0.158,0.638
495,hero,0.641,-0.091
495,valiant,0.599,-0.089
496,settle,0.372,-0.215
496,pale,-0.409,-0.019
496,close,-0.390,-0.025
497,fortune,0.592,-0.133
497,fury,0.088,0.583
497,rage,0.091,0.577
498,life,0.497,-0.209
498,angry,0.045,0.505
498,prowess,0.461,-0.089
499,proud,0.568,-0.140
499,hateful,-0.112,0.527
499,death,-0.149,0.490
500,dead,-0.467,0.279
500,learn,0.472,-0.128
500,spite,-0.294,0.365
501,great,0.531,-0.204
501,wild,0.289,0.438
501,dreadful,-0.177,0.486
502,prodigious,0.560,-0.137
502,poor,-0.538,0.133
502,water,-0.076,-0.488
503,mighty,0.653,-0.006
503,immortal,0.488,-0.041
503,rose,-0.008,-0.423
504,war,0.113,0.626
504,marvellous,0.588,-0.046
504,battle,0.412,0.420
505,leading,0.584,-0.078
505,suffering,-0.326,0.487
505,low,-0.526,-0.059
506,panic,-0.081,0.614
506,appalling,-0.075,0.468
506,gone,-0.457,-0.049
507,monster,0.094,0.569
507,awful,-0.118,0.513
507,sun,0.271,-0.334
508,sleep,-0.203,-0.448
508,ashes,-0.451,-0.042
508,dawn,0.050,-0.418
509,died,-0.292,0.443
509,alive,0.390,-0.124
509,down,-0.398,0.084
510,rest,-0.101,-0.532
510,feast,0.476,-0.184
510,sea,0.160,-0.338
511,adventures,0.462,-0.033
511,good,0.180,-0.406
511,home,0.099,-0.413
512,great,0.531,-0.204
512,dead,-0.467,0.279
512,death,-0.149,0.490
513,fury,0.088,0.583
513,terrific,0.483,-0.143
513,blessed,0.240,-0.440
514,famous,0.615,-0.095
514,father,0.310,-0.327
514,wreckage,-0.399,0.194
515,smooth,-0.176,-0.500
515,love,0.383,-0.341
515,cloud,-0.170,-0.433
516,monster,0.094,0.569
516,prodigious,0.560,-0.137
516,dreadful,-0.177,0.486
517,losing,-0.323,0.423
517,lie,-0.242,0.413
517,together,0.249,-0.338
518,vomit,-0.406,0.343
518,lose,-0.408,0.291
518,sucks,-0.248,0.396
519,invincible,0.651,-0.005
519,beaten,-0.213,0.530
519,rude,-0.136,0.535
520,sheep,-0.334,-0.292
520,luck,0.328,-0.254
520,bad,-0.219,0.352
521,destruction,0.088,0.588
521,mother,0.333,-0.366
521,hardship,-0.084,0.482
522,great,0.531,-0.204
522,dead,-0.467,0.279
522,goddess,0.491,-0.206
523,die,-0.281,0.512
523,alone,-0.448,-0.121
523,friends,0.309,-0.298
524,calm,-0.162,-0.556
524,water,-0.076,-0.488
524,lash,0.087,0.399
525,strong,0.608,-0.112
525,soft,-0.218,-0.421
525,small,-0.395,-0.250
526,charmed,0.446,-0.257
526,enchanting,0.445,-0.168
526,good,0.180,-0.406
527,frightened,-0.199,0.459
527,loud,0.376,0.066
527,free,0.229,-0.285
528,danger,0.136,0.577
528,wise,0.330,-0.430
528,courage,0.526,-0.067
529,monster,0.094,0.569
529,awful,-0.118,0.513
529,death,-0.149,0.490
530,fear,-0.200,0.534
530,harm,-0.183,0.429
530,gloomy,-0.393,0.213
531,great,0.531,-0.204
531,dread,-0.129,0.447
531,mud,-0.426,-0.058
532,poor,-0.538,0.133
532,despairing,-0.255,0.462
532,deceive,-0.133,0.480
533,terrible,0.023,0.563
533,agony,-0.154,0.487
533,sickening,-0.330,0.379
534,blessed,0.240,-0.440
534,blind,-0.467,0.139
534,remembered,0.191,-0.412
535,strong,0.608,-0.112
535,cruel,-0.092,0.521
535,despair,-0.236,0.470
536,damage,-0.182,0.471
536,flying,0.380,-0.191
536,heaven,0.214,-0.361
537,kill,0.158,0.638
537,water,-0.076,-0.488
537,satisfied,0.367,-0.317
538,hurricane,0.266,0.562
538,weeping,-0.359,0.418
538,sleep,-0.203,-0.448
539,mighty,0.653,-0.006
539,suffer,-0.187,0.575
539,council,0.179,-0.418
540,hungry,-0.295,0.422
540,gone,-0.457,-0.049
540,starving,-0.205,0.354
541,evil,-0.040,0.560
541,poor,-0.538,0.133
541,kind,0.169,-0.476
542,revenge,0.168,0.504
542,starved,-0.314,0.410
542,death,-0.149,0.490
543,little,-0.428,-0.163
543,sacrifice,0.038,0.442
543,fat,-0.411,0.106
544,rest,-0.101,-0.532
544,cruel,-0.092,0.521
544,immortal,0.488,-0.041
545,killing,0.152,0.629
545,vengeance,0.165,0.591
545,rage,0.091,0.577
546,dead,-0.467,0.279
546,shining,0.500,-0.146
546,mankind,0.341,-0.242
547,fury,0.088,0.583
547,low,-0.526,-0.059
547,noise,-0.018,0.433
548,sky,0.029,-0.519
548,terrific,0.483,-0.143
548,squall,0.117,0.460
549,life,0.497,-0.209
549,water,-0.076,-0.488
549,god,0.416,-0.158
550,terrible,0.023,0.563
550,frightened,-0.199,0.459
550,force,0.468,0.109
551,plant,-0.132,-0.392
551,tree,-0.140,-0.389
551,down,-0.398,0.084
552,glad,0.516,-0.127
552,lost,-0.327,0.315
552,father,0.310,-0.327
553,powerful,0.695,-0.016
553,great,0.531,-0.204
553,peace,0.136,-0.550
554,gold,0.446,-0.181
554,general,0.414,-0.237
554,acceptance,0.248,-0.377
555,handsome,0.374,-0.205
555,home,0.099,-0.413
555,dawn,0.050,-0.418
556,excellent,0.543,-0.264
556,inspired,0.500,-0.189
556,sun,0.271,-0.334
557,admirable,0.529,-0.226
557,king,0.463,0.020
557,satisfaction,0.409,-0.216
558,evil,-0.040,0.560
558,blessed,0.240,-0.440
558,live,0.399,-0.148
559,strong,0.608,-0.112
559,happy,0.558,-0.188
559,queen,0.539,-0.124
560,water,-0.076,-0.488
560,sleep,-0.203,-0.448
560,down,-0.398,0.084
561,peacefully,0.152,-0.498
561,sleeping,-0.230,-0.437
561,whip,0.052,0.487
562,battle,0.412,0.420
562,rage,0.091,0.577
562,bright,0.433,-0.250
563,great,0.531,-0.204
563,sacred,0.368,-0.311
563,fine,0.143,-0.406
564,asleep,-0.306,-0.361
564,together,0.249,-0.338
564,sheet,-0.330,-0.189
565,threatened,-0.124,0.613
565,steal,-0.048,0.593
565,fear,-0.200,0.534
566,earthquake,0.219,0.619
566,magnificent,0.614,-0.221
566,gold,0.446,-0.181
567,monstrous,0.117,0.605
567,displease,-0.297,0.477
567,rest,-0.101,-0.532
568,future,0.469,-0.169
568,bury,-0.288,0.348
568,good,0.180,-0.406
569,bless,0.167,-0.466
569,down,-0.398,0.084
569,prophecy,0.396,-0.036
570,angry,0.045,0.505
570,true,0.367,-0.319
570,father,0.310,-0.327
571,afraid,-0.297,0.533
571,king,0.463,0.020
571,pray,0.020,-0.406
572,treasure,0.489,-0.232
572,savage,0.134,0.516
572,revenge,0.168,0.504
573,great,0.531,-0.204
573,truth,0.321,-0.402
573,gone,-0.457,-0.049
574,goods,0.307,-0.343
574,grieving,-0.190,0.410
574,wrong,-0.203,0.387
575,glad,0.516,-0.127
575,protect,0.474,-0.074
575,god,0.416,-0.158
576,celebrated,0.468,-0.129
576,simple,-0.235,-0.374
576,bad,-0.219,0.352
577,water,-0.076,-0.488
577,grow,0.446,-0.209
577,lying,-0.180,0.344
578,danger,0.136,0.577
578,battle,0.412,0.420
578,treasures,0.560,-0.064
579,satisfied,0.367,-0.317
579,spoil,-0.194,0.402
579,giving,0.129,-0.325
580,distress,-0.126,0.539
580,tired,-0.498,0.132
580,badly,-0.363,0.306
581,stately,0.573,-0.064
581,wise,0.330,-0.430
581,deceit,-0.259,0.476
582,troubles,-0.222,0.559
582,great,0.531,-0.204
582,treasure,0.489,-0.232
583,goddess,0.491,-0.206
583,fighting,0.285,0.428
583,kind,0.169,-0.476
584,evil,-0.040,0.560
584,sick,-0.494,0.223
584,truth,0.321,-0.402
585,gone,-0.457,-0.049
585,home,0.099,-0.413
585,wife,0.314,-0.186
586,quarrel,0.009,0.576
586,peace,0.136,-0.550
586,lose,-0.408,0.291
587,sacred,0.368,-0.311
587,mist,-0.410,-0.132
587,tree,-0.140,-0.389
588,life,0.497,-0.209
588,safe,0.293,-0.410
588,gold,0.446,-0.181
589,destruction,0.088,0.588
589,hope,0.298,-0.425
589,wicked,0.055,0.474
590,avenge,0.005,0.564
590,courage,0.526,-0.067
590,fight,0.415,0.244
591,loathing,-0.162,0.500
591,fine,0.143,-0.406
591,hair,-0.264,-0.285
592,water,-0.076,-0.488
592,devoted,0.240,-0.381
592,spring,0.092,-0.334
593,abundance,0.501,-0.080
593,kind,0.169,-0.476
593,difficulty,-0.191,0.464
594,kill,0.158,0.638
594,succeed,0.642,-0.114
594,withered,-0.501,0.068
595,goddess,0.491,-0.206
595,twisted,-0.238,0.465
595,book,0.088,-0.414
596,absence,-0.469,0.058
596,spacious,0.166,-0.365
596,sitting,-0.245,-0.294
597,strong,0.608,-0.112
597,fierce,0.258,0.429
597,lie,-0.242,0.413
598,furious,0.069,0.633
598,good,0.180,-0.406
598,sacrifice,0.038,0.442
599,trouble,-0.068,0.476
599,worries,-0.216,0.411
599,short,-0.461,0.055
600,great,0.531,-0.204
600,pleased,0.455,-0.272
600,sleep,-0.203,-0.448
601,fear,-0.200,0.534
601,rest,-0.101,-0.532
601,insult,-0.129,0.524
602,destroyed,-0.293,0.465
602,death,-0.149,0.490
602,gone,-0.457,-0.049
603,fight,0.415,0.244
603,king,0.463,0.020
603,noble,0.208,-0.396
604,shame,-0.388,0.421
604,shameful,-0.314,0.447
604,respect,0.325,-0.405
605,rich,0.544,-0.171
605,waste,-0.453,0.325
605,dead,-0.467,0.279
606,excellent,0.543,-0.264
606,sheep,-0.334,-0.292
606,feed,0.294,-0.264
607,powerful,0.695,-0.016
607,revenge,0.168,0.504
607,satisfied,0.367,-0.317
608,truth,0.321,-0.402
608,able,0.367,-0.194
608,may,-0.192,-0.315
609,crying,-0.287,0.379
609,lost,-0.327,0.315
609,shirt,-0.246,-0.371
610,loss,-0.395,0.351
610,mother,0.333,-0.366
610,father,0.310,-0.327
611,hell,0.008,0.638
611,positive,0.490,-0.310
611,great,0.531,-0.204
612,vengeance,0.165,0.591
612,peace,0.136,-0.550
612,ill,-0.473,0.234
613,worse,-0.320,0.446
613,unhappy,-0.443,0.266
613,terribly,-0.159,0.474
614,hope,0.298,-0.425
614,protect,0.474,-0.074
614,wait,-0.467,-0.040
615,pleased,0.455,-0.272
615,easily,0.052,-0.433
615,heaven,0.214,-0.361
616,prosperity,0.516,-0.217
616,wealth,0.502,-0.149
616,death,-0.149,0.490
617,war,0.113,0.626
617,battle,0.412,0.420
617,rich,0.544,-0.171
618,life,0.497,-0.209
618,fighting,0.285,0.428
618,delight,0.409,-0.204
619,terrible,0.023,0.563
619,evil,-0.040,0.560
619,happily,0.466,-0.223
620,feast,0.476,-0.184
620,sacrifice,0.038,0.442
620,fine,0.143,-0.406
621,killing,0.152,0.629
621,alarm,0.197,0.459
621,sickness,-0.258,0.425
622,panic,-0.081,0.614
622,sorrow,-0.593,0.127
622,rest,-0.101,-0.532
623,kill,0.158,0.638
623,wrath,0.000,0.617
623,fury,0.088,0.583
624,gone,-0.457,-0.049
624,rascal,-0.106,0.379
624,end,-0.369,0.106
625,destruction,0.088,0.588
625,sky,0.029,-0.519
625,slave,-0.276,0.426
626,great,0.531,-0.204
626,water,-0.076,-0.488
626,god,0.416,-0.158
627,dead,-0.467,0.279
627,treasure,0.489,-0.232
627,gold,0.446,-0.181
628,family,0.281,-0.413
628,learn,0.472,-0.128
628,absence,-0.469,0.058
629,misery,-0.482,0.157
629,king,0.463,0.020
629,shirt,-0.246,-0.371
630,strong,0.608,-0.112
630,angry,0.045,0.505
630,down,-0.398,0.084
631,die,-0.281,0.512
631,poor,-0.538,0.133
631,extremely,0.503,0.144
632,storm,0.086,0.531
632,fighting,0.285,0.428
632,detest,-0.070,0.508
633,damaged,-0.363,0.366
633,kind,0.169,-0.476
633,property,0.207,-0.353
634,unfortunate,-0.440,0.287
634,wealth,0.502,-0.149
634,respect,0.325,-0.405
635,good,0.180,-0.406
635,home,0.099,-0.413
635,precipice,-0.090,0.410
636,kill,0.158,0.638
636,hope,0.298,-0.425
636,tremendous,0.433,0.207
637,trouble,-0.068,0.476
637,sacrifice,0.038,0.442
637,fruit,-0.039,-0.439
638,rest,-0.101,-0.532
638,small,-0.395,-0.250
638,fat,-0.411,0.106
639,pleased,0.455,-0.272
639,especial,0.337,-0.280
639,down,-0.398,0.084
640,enjoy,0.517,-0.166
640,burnt,-0.211,0.443
640,immortal,0.488,-0.041
641,strong,0.608,-0.112
641,stormy,0.045,0.514
641,money,0.459,-0.160
642,excellent,0.543,-0.264
642,wise,0.330,-0.430
642,fall,-0.288,0.330
643,unspoken,-0.487,0.056
643,command,0.355,0.268
643,beneath,-0.422,-0.131
644,death,-0.149,0.490
644,gone,-0.457,-0.049
644,shirt,-0.246,-0.371
645,valiant,0.599,-0.089
645,fooled,-0.319,0.446
645,hit,0.203,0.496
646,brave,0.589,-0.054
646,respect,0.325,-0.405
646,good,0.180,-0.406
647,distress,-0.126,0.539
647,satisfactory,0.408,-0.276
647,home,0.099,-0.413
648,great,0.531,-0.204
648,glad,0.516,-0.127
648,sleeping,-0.230,-0.437
649,rest,-0.101,-0.532
649,attack,0.230,0.471
649,overhanging,0.446,0.046
650,dangerous,0.086,0.658
650,unhappy,-0.443,0.266
650,mother,0.333,-0.366
651,dead,-0.467,0.279
651,hope,0.298,-0.425
651,respectable,0.384,-0.340
652,kill,0.158,0.638
652,succeed,0.642,-0.114
652,wait,-0.467,-0.040
653,safe,0.293,-0.410
653,fair,0.286,-0.180
653,get,0.285,-0.102
654,kindness,0.152,-0.420
