T,power,danger,structure,coverage
5000,0.01960,-0.12988,-0.02604,0.305
5100,0.01951,-0.12990,-0.02602,0.305
5200,0.01850,-0.12909,-0.02605,0.305
5300,0.01764,-0.12898,-0.02628,0.305
5400,0.01698,-0.13158,-0.02613,0.305
5500,0.01705,-0.13148,-0.02608,0.305
5600,0.01633,-0.13116,-0.02573,0.305
5700,0.01626,-0.13101,-0.02562,0.305
5800,0.01725,-0.13073,-0.02562,0.305
5900,0.01680,-0.12945,-0.02589,0.304
6000,0.01589,-0.12867,-0.02617,0.303
6100,0.01391,-0.12860,-0.02480,0.303
6200,0.01312,-0.12807,-0.02434,0.303
6300,0.01282,-0.12743,-0.02385,0.303
6400,0.01441,-0.12772,-0.02332,0.303
6500,0.01602,-0.12825,-0.02358,0.303
6600,0.01663,-0.12879,-0.02366,0.302
6700,0.01662,-0.12775,-0.02381,0.302
6800,0.01729,-0.12705,-0.02335,0.304
6900,0.01693,-0.12618,-0.02293,0.306
7000,0.01641,-0.12645,-0.02286,0.309
7100,0.01729,-0.12701,-0.02241,0.311
7200,0.01667,-0.12577,-0.02176,0.312
7300,0.01627,-0.12488,-0.02181,0.312
7400,0.01624,-0.12527,-0.02116,0.312
7500,0.01625,-0.12536,-0.02102,0.311
7600,0.01700,-0.12497,-0.02061,0.312
7700,0.01777,-0.12494,-0.02063,0.312
7800,0.01779,-0.12527,-0.02063,0.315
7900,0.01735,-0.12590,-0.02024,0.316
8000,0.01624,-0.12634,-0.02037,0.316
8100,0.01490,-0.12670,-0.02029,0.316
8200,0.01463,-0.12651,-0.01992,0.316
8300,0.01529,-0.12697,-0.01966,0.315
8400,0.01434,-0.12620,-0.01939,0.315
8500,0.01353,-0.12604,-0.01910,0.316
8600,0.01318,-0.12568,-0.01946,0.316
8700,0.01365,-0.12597,-0.01893,0.317
8800,0.01388,-0.12489,-0.01889,0.316
8900,0.01389,-0.12467,-0.01878,0.315
9000,0.01367,-0.12465,-0.01855,0.315
9100,0.01386,-0.12421,-0.01861,0.315
9200,0.01375,-0.12486,-0.01865,0.315
9300,0.01321,-0.12522,-0.01900,0.315
9400,0.01349,-0.12467,-0.01912,0.314
9500,0.01287,-0.12369,-0.01917,0.314
9600,0.01308,-0.12300,-0.01942,0.313
9700,0.01350,-0.12257,-0.01935,0.313
9800,0.01371,-0.12216,-0.01965,0.314
9900,0.01318,-0.12235,-0.01990,0.315
10000,0.01254,-0.12376,-0.01967,0.316
10100,0.01350,-0.12568,-0.01989,0.316
10200,0.01312,-0.12691,-0.02024,0.316
10300,0.01377,-0.12817,-0.01998,0.316
10400,0.01270,-0.12969,-0.01984,0.317
10500,0.01251,-0.13158,-0.01961,0.317
10600,0.01206,-0.13243,-0.01956,0.317
10700,0.01326,-0.13330,-0.01951,0.318
10800,0.01324,-0.13306,-0.01964,0.318
10900,0.01439,-0.13325,-0.01970,0.318
11000,0.01542,-0.13323,-0.02037,0.319
11100,0.01501,-0.13100,-0.02033,0.320
11200,0.01562,-0.13058,-0.02041,0.321
11300,0.01580,-0.13024,-0.02062,0.322
11400,0.01578,-0.13096,-0.02094,0.322
11500,0.01452,-0.13196,-0.02077,0.322
11600,0.01424,-0.13238,-0.02051,0.322
11700,0.01428,-0.13245,-0.02050,0.321
11800,0.01358,-0.13249,-0.02014,0.321
11900,0.01313,-0.13160,-0.02034,0.321
12000,0.01303,-0.13111,-0.01981,0.321
12100,0.01394,-0.13152,-0.01994,0.321
12200,0.01450,-0.13103,-0.01961,0.320
12300,0.01474,-0.13088,-0.01994,0.321
12400,0.01468,-0.13028,-0.02008,0.320
12500,0.01529,-0.12992,-0.02046,0.320
12600,0.01556,-0.12913,-0.01972,0.320
12700,0.01613,-0.12777,-0.02009,0.320
12800,0.01585,-0.12607,-0.01929,0.319
12900,0.01735,-0.12522,-0.01913,0.318
13000,0.01848,-0.12457,-0.01898,0.318
13100,0.01883,-0.12499,-0.01907,0.319
13200,0.01876,-0.12278,-0.01935,0.318
13300,0.01871,-0.12209,-0.01960,0.318
13400,0.01949,-0.12141,-0.02003,0.317
13500,0.02031,-0.12120,-0.02010,0.316
13600,0.01980,-0.11978,-0.02010,0.317
13700,0.02021,-0.12005,-0.02001,0.317
13800,0.02157,-0.11980,-0.01987,0.317
13900,0.02227,-0.11899,-0.01929,0.319
14000,0.02405,-0.11869,-0.01964,0.318
14100,0.02470,-0.11855,-0.01976,0.317
14200,0.02457,-0.11783,-0.01983,0.317
14300,0.02495,-0.11576,-0.01962,0.318
14400,0.02480,-0.11496,-0.01939,0.318
14500,0.02443,-0.11495,-0.01977,0.319
14600,0.02423,-0.11409,-0.01939,0.318
14700,0.02495,-0.11383,-0.01919,0.319
14800,0.02649,-0.11345,-0.01869,0.319
14900,0.02767,-0.11369,-0.01866,0.320
15000,0.02749,-0.11298,-0.01884,0.320
15100,0.02798,-0.11136,-0.01841,0.320
15200,0.02901,-0.11207,-0.01809,0.321
15300,0.02991,-0.11278,-0.01847,0.321
15400,0.03028,-0.11104,-0.01890,0.320
15500,0.02962,-0.11153,-0.01863,0.319
15600,0.02973,-0.11167,-0.01901,0.319
15700,0.03090,-0.11175,-0.01936,0.319
15800,0.03159,-0.11206,-0.01955,0.318
15900,0.03267,-0.11269,-0.01971,0.318
16000,0.03436,-0.11317,-0.01969,0.319
16100,0.03393,-0.11309,-0.01959,0.319
16200,0.03413,-0.11276,-0.01977,0.318
16300,0.03440,-0.11139,-0.01956,0.319
16400,0.03488,-0.11166,-0.01934,0.320
16500,0.03452,-0.11126,-0.01901,0.320
16600,0.03505,-0.11039,-0.01901,0.322
16700,0.03549,-0.11079,-0.01856,0.322
16800,0.03539,-0.11106,-0.01905,0.321
16900,0.03622,-0.11171,-0.01946,0.321
17000,0.03700,-0.11112,-0.01974,0.319
17100,0.03612,-0.11019,-0.02017,0.319
17200,0.03575,-0.11058,-0.02038,0.318
17300,0.03773,-0.11156,-0.02015,0.318
17400,0.03783,-0.11160,-0.02030,0.318
17500,0.03827,-0.11246,-0.02021,0.318
17600,0.03927,-0.11352,-0.02080,0.319
17700,0.03924,-0.11418,-0.02078,0.319
17800,0.03849,-0.11447,-0.02063,0.320
17900,0.03894,-0.11438,-0.02035,0.321
18000,0.04127,-0.11375,-0.02031,0.321
18100,0.04233,-0.11263,-0.02017,0.321
18200,0.04290,-0.11393,-0.02055,0.323
18300,0.04324,-0.11414,-0.02054,0.324
18400,0.04470,-0.11497,-0.02090,0.325
18500,0.04560,-0.11456,-0.02102,0.326
18600,0.04676,-0.11467,-0.02073,0.326
18700,0.04675,-0.11431,-0.02094,0.326
18800,0.04680,-0.11421,-0.02067,0.326
18900,0.04642,-0.11417,-0.02093,0.327
19000,0.04623,-0.11309,-0.02130,0.326
19100,0.04673,-0.11271,-0.02150,0.328
19200,0.04576,-0.11203,-0.02115,0.327
19300,0.04380,-0.11204,-0.02054,0.329
19400,0.04261,-0.11246,-0.01996,0.330
19500,0.04233,-0.11364,-0.01990,0.330
19600,0.04232,-0.11317,-0.01994,0.330
19700,0.04270,-0.11394,-0.02026,0.329
19800,0.04397,-0.11442,-0.02008,0.327
19900,0.04404,-0.11468,-0.01998,0.327
20000,0.04476,-0.11384,-0.01997,0.327
20100,0.04311,-0.11336,-0.01978,0.327
20200,0.04242,-0.11318,-0.01949,0.327
20300,0.04224,-0.11317,-0.01944,0.327
20400,0.04378,-0.11330,-0.01965,0.326
20500,0.04366,-0.11284,-0.01993,0.326
20600,0.04368,-0.11282,-0.01954,0.326
20700,0.04305,-0.11278,-0.01924,0.325
20800,0.04281,-0.11314,-0.01928,0.325
20900,0.04238,-0.11297,-0.01897,0.325
21000,0.04033,-0.11409,-0.01841,0.324
21100,0.03957,-0.11574,-0.01844,0.324
21200,0.03894,-0.11718,-0.01841,0.323
21300,0.03728,-0.11803,-0.01864,0.323
21400,0.03697,-0.11849,-0.01838,0.322
21500,0.03709,-0.11865,-0.01832,0.321
21600,0.03718,-0.11802,-0.01825,0.321
21700,0.03636,-0.11860,-0.01851,0.321
21800,0.03554,-0.11924,-0.01865,0.322
21900,0.03667,-0.12041,-0.01758,0.322
22000,0.03569,-0.12038,-0.01781,0.323
22100,0.03496,-0.12033,-0.01788,0.323
22200,0.03432,-0.11942,-0.01828,0.323
22300,0.03322,-0.11853,-0.01788,0.324
22400,0.03247,-0.11784,-0.01809,0.325
22500,0.03115,-0.11803,-0.01773,0.326
22600,0.03021,-0.11831,-0.01770,0.326
22700,0.02974,-0.11905,-0.01747,0.326
22800,0.02887,-0.12010,-0.01777,0.325
22900,0.02723,-0.12061,-0.01755,0.326
23000,0.02590,-0.12059,-0.01741,0.326
23100,0.02502,-0.12046,-0.01708,0.326
23200,0.02522,-0.12100,-0.01701,0.326
23300,0.02529,-0.12146,-0.01682,0.326
23400,0.02545,-0.12227,-0.01668,0.327
23500,0.02433,-0.12260,-0.01660,0.327
23600,0.02575,-0.12372,-0.01664,0.326
23700,0.02610,-0.12368,-0.01641,0.324
23800,0.02571,-0.12421,-0.01642,0.324
23900,0.02450,-0.12494,-0.01602,0.324
24000,0.02290,-0.12547,-0.01529,0.326
24100,0.02198,-0.12576,-0.01463,0.327
24200,0.02325,-0.12701,-0.01435,0.327
24300,0.02373,-0.12975,-0.01468,0.327
24400,0.02370,-0.12906,-0.01477,0.327
24500,0.02479,-0.12888,-0.01429,0.327
24600,0.02491,-0.12939,-0.01451,0.328
24700,0.02491,-0.12895,-0.01458,0.327
24800,0.02392,-0.12826,-0.01469,0.326
24900,0.02239,-0.12816,-0.01475,0.326
25000,0.02285,-0.12859,-0.01463,0.326
25100,0.02223,-0.12995,-0.01452,0.327
25200,0.02095,-0.13027,-0.01480,0.327
25300,0.01971,-0.13011,-0.01414,0.327
25400,0.01973,-0.13164,-0.01392,0.328
25500,0.01933,-0.13102,-0.01424,0.328
25600,0.01901,-0.13059,-0.01404,0.329
25700,0.01790,-0.13077,-0.01435,0.330
25800,0.01725,-0.13063,-0.01406,0.331
25900,0.01661,-0.13041,-0.01404,0.331
26000,0.01522,-0.13047,-0.01394,0.332
26100,0.01578,-0.13106,-0.01440,0.331
26200,0.01522,-0.13164,-0.01433,0.331
26300,0.01432,-0.13298,-0.01479,0.331
26400,0.01204,-0.13254,-0.01516,0.331
26500,0.01126,-0.13268,-0.01515,0.329
26600,0.01033,-0.13316,-0.01488,0.328
26700,0.00947,-0.13279,-0.01497,0.328
26800,0.00820,-0.13379,-0.01448,0.329
26900,0.00688,-0.13449,-0.01467,0.329
27000,0.00748,-0.13565,-0.01455,0.330
27100,0.00802,-0.13601,-0.01447,0.330
27200,0.00893,-0.13650,-0.01458,0.330
27300,0.00773,-0.13610,-0.01479,0.330
27400,0.00759,-0.13618,-0.01485,0.329
27500,0.00760,-0.13565,-0.01467,0.328
27600,0.00641,-0.13522,-0.01397,0.327
27700,0.00564,-0.13508,-0.01409,0.326
27800,0.00631,-0.13407,-0.01418,0.325
27900,0.00595,-0.13367,-0.01445,0.325
28000,0.00436,-0.13378,-0.01462,0.324
28100,0.00379,-0.13473,-0.01459,0.323
28200,0.00318,-0.13393,-0.01450,0.322
28300,0.00152,-0.13349,-0.01453,0.321
28400,0.00044,-0.13390,-0.01436,0.320
28500,-0.00083,-0.13581,-0.01416,0.321
28600,-0.00130,-0.13476,-0.01430,0.322
28700,-0.00186,-0.13415,-0.01433,0.322
28800,-0.00175,-0.13520,-0.01476,0.322
28900,-0.00233,-0.13603,-0.01451,0.322
29000,-0.00279,-0.13630,-0.01419,0.322
29100,-0.00432,-0.13701,-0.01351,0.321
29200,-0.00434,-0.13751,-0.01306,0.322
29300,-0.00361,-0.13759,-0.01293,0.320
29400,-0.00345,-0.13744,-0.01283,0.319
29500,-0.00371,-0.13641,-0.01239,0.319
29600,-0.00360,-0.13474,-0.01237,0.320
29700,-0.00363,-0.13223,-0.01229,0.322
29800,-0.00493,-0.13142,-0.01226,0.322
29900,-0.00579,-0.13039,-0.01248,0.323
30000,-0.00656,-0.13052,-0.01247,0.321
30100,-0.00679,-0.13028,-0.01248,0.321
30200,-0.00629,-0.13029,-0.01263,0.320
30300,-0.00726,-0.13024,-0.01266,0.319
30400,-0.00889,-0.13022,-0.01253,0.320
30500,-0.01114,-0.13000,-0.01242,0.319
30600,-0.01170,-0.12989,-0.01260,0.319
30700,-0.01219,-0.12938,-0.01254,0.320
30800,-0.01188,-0.12855,-0.01238,0.320
30900,-0.01280,-0.12986,-0.01235,0.321
31000,-0.01272,-0.12855,-0.01183,0.321
31100,-0.01255,-0.12790,-0.01177,0.321
31200,-0.01254,-0.12661,-0.01198,0.321
31300,-0.01258,-0.12489,-0.01142,0.321
31400,-0.01215,-0.12347,-0.01150,0.321
31500,-0.01259,-0.12119,-0.01178,0.322
31600,-0.01142,-0.12028,-0.01196,0.322
31700,-0.01075,-0.11873,-0.01198,0.322
31800,-0.00992,-0.11721,-0.01187,0.321
31900,-0.01014,-0.11538,-0.01255,0.319
32000,-0.00884,-0.11436,-0.01277,0.320
32100,-0.00780,-0.11375,-0.01283,0.319
32200,-0.00766,-0.11326,-0.01307,0.320
32300,-0.00754,-0.11293,-0.01349,0.320
32400,-0.00663,-0.11406,-0.01329,0.320
32500,-0.00537,-0.11381,-0.01364,0.319
32600,-0.00482,-0.11312,-0.01361,0.319
32700,-0.00508,-0.11159,-0.01363,0.319
32800,-0.00385,-0.11094,-0.01342,0.320
32900,-0.00295,-0.10996,-0.01347,0.320
33000,-0.00146,-0.11018,-0.01345,0.319
33100,-0.00092,-0.10972,-0.01318,0.319
33200,-0.00119,-0.10891,-0.01287,0.320
33300,-0.00060,-0.10751,-0.01285,0.320
33400,-0.00104,-0.10569,-0.01279,0.319
33500,-0.00058,-0.10539,-0.01326,0.319
33600,-0.00100,-0.10492,-0.01297,0.320
33700,-0.00013,-0.10425,-0.01285,0.321
33800,0.00040,-0.10253,-0.01275,0.321
33900,0.00128,-0.10069,-0.01350,0.321
34000,0.00195,-0.09923,-0.01401,0.319
34100,0.00232,-0.09837,-0.01428,0.318
34200,0.00074,-0.09683,-0.01412,0.318
34300,-0.00014,-0.09444,-0.01374,0.317
34400,0.00006,-0.09473,-0.01354,0.316
34500,-0.00082,-0.09404,-0.01354,0.315
34600,-0.00219,-0.09148,-0.01358,0.316
34700,-0.00275,-0.09132,-0.01329,0.317
34800,-0.00179,-0.09153,-0.01276,0.317
34900,-0.00203,-0.09163,-0.01252,0.317
35000,-0.00171,-0.09212,-0.01248,0.316
35100,-0.00126,-0.09187,-0.01313,0.315
35200,-0.00120,-0.09176,-0.01277,0.314
35300,-0.00159,-0.09237,-0.01277,0.314
35400,-0.00168,-0.09140,-0.01306,0.314
35500,-0.00146,-0.09172,-0.01291,0.313
35600,-0.00277,-0.09173,-0.01293,0.313
35700,-0.00337,-0.09105,-0.01241,0.312
35800,-0.00478,-0.09121,-0.01278,0.311
35900,-0.00569,-0.09154,-0.01237,0.311
36000,-0.00567,-0.09146,-0.01241,0.311
36100,-0.00732,-0.09113,-0.01228,0.311
36200,-0.00715,-0.09035,-0.01257,0.312
36300,-0.00695,-0.09049,-0.01209,0.311
36400,-0.00698,-0.08971,-0.01189,0.312
36500,-0.00655,-0.08883,-0.01164,0.313
36600,-0.00687,-0.08703,-0.01154,0.314
36700,-0.00744,-0.08653,-0.01144,0.314
36800,-0.00741,-0.08546,-0.01132,0.313
36900,-0.00722,-0.08535,-0.01079,0.313
37000,-0.00898,-0.08511,-0.01074,0.313
37100,-0.00810,-0.08625,-0.01045,0.314
37200,-0.00827,-0.08739,-0.01069,0.315
37300,-0.00873,-0.08671,-0.01081,0.314
37400,-0.00834,-0.08671,-0.01080,0.316
37500,-0.01018,-0.08616,-0.01090,0.316
37600,-0.01061,-0.08601,-0.01155,0.318
37700,-0.01157,-0.08535,-0.01162,0.318
37800,-0.01128,-0.08576,-0.01187,0.318
37900,-0.01262,-0.08519,-0.01203,0.318
38000,-0.01280,-0.08517,-0.01241,0.319
38100,-0.01279,-0.08482,-0.01258,0.319
38200,-0.01272,-0.08478,-0.01236,0.319
38300,-0.01146,-0.08513,-0.01272,0.319
38400,-0.01116,-0.08471,-0.01224,0.319
38500,-0.00999,-0.08393,-0.01250,0.317
38600,-0.01068,-0.08564,-0.01242,0.316
38700,-0.01148,-0.08642,-0.01230,0.316
38800,-0.01227,-0.08587,-0.01203,0.316
38900,-0.01168,-0.08442,-0.01213,0.316
39000,-0.01169,-0.08368,-0.01239,0.316
39100,-0.01180,-0.08305,-0.01253,0.315
39200,-0.01248,-0.08287,-0.01293,0.316
39300,-0.01150,-0.08344,-0.01307,0.316
39400,-0.01183,-0.08387,-0.01332,0.316
39500,-0.01053,-0.08535,-0.01346,0.316
39600,-0.00976,-0.08762,-0.01271,0.317
39700,-0.01086,-0.08882,-0.01196,0.316
39800,-0.01074,-0.08864,-0.01163,0.317
39900,-0.01025,-0.09001,-0.01150,0.317
40000,-0.01014,-0.08948,-0.01170,0.317
40100,-0.00961,-0.08909,-0.01139,0.318
40200,-0.00967,-0.08823,-0.01147,0.319
40300,-0.00902,-0.08833,-0.01142,0.319
40400,-0.00912,-0.08807,-0.01161,0.319
40500,-0.00804,-0.08776,-0.01194,0.320
40600,-0.00902,-0.08694,-0.01205,0.321
40700,-0.00822,-0.08701,-0.01238,0.320
40800,-0.00718,-0.08720,-0.01253,0.319
40900,-0.00467,-0.08662,-0.01241,0.319
41000,-0.00401,-0.08708,-0.01281,0.318
41100,-0.00420,-0.08673,-0.01274,0.318
41200,-0.00287,-0.08720,-0.01234,0.317
41300,-0.00140,-0.08879,-0.01294,0.316
41400,-0.00106,-0.08920,-0.01253,0.316
41500,-0.00026,-0.09102,-0.01247,0.317
41600,-0.00127,-0.09180,-0.01224,0.315
41700,-0.00148,-0.09220,-0.01222,0.316
41800,-0.00079,-0.09349,-0.01271,0.315
41900,-0.00101,-0.09470,-0.01249,0.317
42000,-0.00098,-0.09423,-0.01205,0.316
42100,-0.00158,-0.09426,-0.01160,0.314
42200,-0.00163,-0.09557,-0.01169,0.313
42300,-0.00015,-0.09631,-0.01151,0.313
42400,-0.00145,-0.09610,-0.01165,0.312
42500,-0.00082,-0.09639,-0.01171,0.311
42600,-0.00111,-0.09695,-0.01167,0.311
42700,-0.00045,-0.09780,-0.01153,0.310
42800,-0.00092,-0.09880,-0.01199,0.309
42900,-0.00110,-0.09924,-0.01177,0.309
43000,-0.00072,-0.09929,-0.01208,0.309
43100,-0.00104,-0.09982,-0.01215,0.309
43200,0.00043,-0.10160,-0.01212,0.308
43300,-0.00011,-0.10204,-0.01209,0.308
43400,0.00083,-0.10305,-0.01252,0.308
43500,0.00080,-0.10271,-0.01215,0.307
43600,0.00110,-0.10267,-0.01264,0.306
43700,0.00028,-0.10265,-0.01258,0.306
43800,0.00138,-0.10336,-0.01284,0.305
43900,0.00233,-0.10547,-0.01295,0.305
44000,0.00194,-0.10588,-0.01266,0.304
44100,0.00317,-0.10591,-0.01286,0.305
44200,0.00379,-0.10675,-0.01348,0.304
44300,0.00464,-0.10692,-0.01385,0.304
44400,0.00486,-0.10759,-0.01417,0.304
44500,0.00529,-0.10867,-0.01417,0.304
44600,0.00687,-0.11109,-0.01397,0.302
44700,0.00698,-0.11197,-0.01365,0.302
44800,0.00569,-0.11178,-0.01383,0.301
44900,0.00694,-0.11124,-0.01390,0.301
45000,0.00604,-0.11167,-0.01375,0.301
45100,0.00536,-0.11206,-0.01329,0.302
45200,0.00662,-0.11283,-0.01331,0.303
45300,0.00711,-0.11280,-0.01325,0.302
45400,0.00701,-0.11376,-0.01289,0.302
45500,0.00858,-0.11397,-0.01232,0.302
45600,0.00936,-0.11382,-0.01254,0.303
45700,0.00881,-0.11349,-0.01209,0.303
45800,0.00946,-0.11271,-0.01193,0.303
45900,0.00986,-0.11182,-0.01176,0.302
46000,0.01057,-0.11158,-0.01096,0.302
46100,0.01250,-0.11219,-0.01061,0.302
46200,0.01291,-0.11307,-0.01005,0.302
46300,0.01377,-0.11301,-0.00957,0.302
46400,0.01431,-0.11394,-0.00889,0.301
46500,0.01383,-0.11558,-0.00901,0.300
46600,0.01465,-0.11734,-0.00884,0.299
46700,0.01603,-0.11788,-0.00907,0.298
46800,0.01662,-0.11809,-0.00926,0.298
46900,0.01576,-0.11741,-0.00927,0.299
47000,0.01800,-0.11706,-0.00889,0.299
47100,0.01678,-0.11677,-0.00892,0.298
47200,0.01797,-0.11566,-0.00824,0.298
47300,0.01825,-0.11620,-0.00796,0.299
47400,0.01837,-0.11594,-0.00766,0.300
47500,0.01927,-0.11680,-0.00745,0.299
47600,0.02049,-0.11676,-0.00641,0.299
47700,0.02207,-0.11739,-0.00597,0.298
47800,0.02133,-0.11710,-0.00543,0.298
47900,0.02247,-0.11831,-0.00516,0.297
48000,0.02340,-0.11876,-0.00482,0.296
48100,0.02362,-0.11837,-0.00408,0.297
48200,0.02388,-0.11847,-0.00430,0.298
48300,0.02334,-0.11834,-0.00380,0.298
48400,0.02269,-0.11800,-0.00387,0.299
48500,0.02129,-0.11727,-0.00338,0.300
48600,0.02186,-0.11731,-0.00317,0.300
48700,0.02250,-0.11712,-0.00316,0.300
48800,0.02402,-0.11710,-0.00342,0.300
48900,0.02375,-0.11704,-0.00327,0.300
49000,0.02495,-0.11781,-0.00306,0.300
49100,0.02541,-0.11793,-0.00331,0.300
49200,0.02780,-0.11769,-0.00375,0.300
49300,0.02825,-0.11704,-0.00388,0.301
49400,0.02882,-0.11750,-0.00341,0.301
49500,0.02831,-0.11594,-0.00313,0.300
49600,0.02794,-0.11580,-0.00363,0.299
49700,0.02869,-0.11700,-0.00400,0.298
49800,0.02870,-0.11755,-0.00406,0.298
49900,0.02917,-0.11701,-0.00336,0.298
50000,0.02938,-0.11608,-0.00297,0.299
50100,0.03055,-0.11707,-0.00332,0.299
50200,0.03144,-0.11801,-0.00302,0.298
50300,0.03196,-0.11751,-0.00297,0.298
50400,0.03324,-0.11749,-0.00266,0.299
50500,0.03496,-0.11799,-0.00287,0.298
50600,0.03792,-0.11947,-0.00219,0.298
50700,0.03750,-0.11855,-0.00137,0.299
50800,0.03645,-0.11845,-0.00101,0.298
50900,0.03519,-0.11864,-0.00071,0.298
51000,0.03512,-0.11947,-0.00019,0.298
51100,0.03516,-0.12091,0.00027,0.299
51200,0.03426,-0.12139,0.00039,0.299
51300,0.03446,-0.12283,0.00096,0.300
51400,0.03417,-0.12382,0.00121,0.300
51500,0.03442,-0.12333,0.00176,0.300
51600,0.03555,-0.12330,0.00174,0.301
51700,0.03554,-0.12420,0.00208,0.301
51800,0.03572,-0.12405,0.00248,0.301
51900,0.03784,-0.12440,0.00288,0.301
52000,0.03786,-0.12583,0.00314,0.300
52100,0.03808,-0.12555,0.00326,0.300
52200,0.03751,-0.12548,0.00406,0.301
52300,0.03729,-0.12589,0.00433,0.300
52400,0.03845,-0.12573,0.00457,0.300
52500,0.03610,-0.12359,0.00459,0.302
52600,0.03671,-0.12328,0.00460,0.302
52700,0.03601,-0.12393,0.00496,0.301
52800,0.03552,-0.12347,0.00524,0.302
52900,0.03570,-0.12381,0.00521,0.302
53000,0.03451,-0.12273,0.00552,0.302
53100,0.03554,-0.12313,0.00563,0.302
53200,0.03416,-0.12272,0.00575,0.302
53300,0.03411,-0.12350,0.00580,0.302
53400,0.03394,-0.12323,0.00638,0.302
53500,0.03427,-0.12333,0.00672,0.302
53600,0.03410,-0.12332,0.00727,0.303
53700,0.03435,-0.12400,0.00691,0.304
53800,0.03333,-0.12428,0.00702,0.304
53900,0.03205,-0.12360,0.00696,0.304
54000,0.03181,-0.12341,0.00668,0.305
54100,0.03130,-0.12368,0.00678,0.305
54200,0.02992,-0.12354,0.00704,0.306
54300,0.02918,-0.12455,0.00761,0.308
54400,0.02905,-0.12401,0.00808,0.309
54500,0.02989,-0.12396,0.00834,0.309
54600,0.02994,-0.12424,0.00855,0.310
54700,0.03028,-0.12508,0.00828,0.311
54800,0.02958,-0.12536,0.00854,0.312
54900,0.02765,-0.12569,0.00855,0.313
55000,0.02758,-0.12515,0.00900,0.313
55100,0.02798,-0.12465,0.00929,0.313
55200,0.02687,-0.12423,0.00942,0.312
55300,0.02787,-0.12374,0.00923,0.313
55400,0.02804,-0.12236,0.00917,0.313
55500,0.02620,-0.12244,0.00886,0.313
55600,0.02668,-0.12288,0.00906,0.313
55700,0.02844,-0.12361,0.00901,0.313
55800,0.02874,-0.12452,0.00898,0.314
55900,0.02850,-0.12469,0.00899,0.314
56000,0.02788,-0.12425,0.00838,0.313
56100,0.02732,-0.12397,0.00873,0.314
56200,0.02771,-0.12401,0.00873,0.314
56300,0.02796,-0.12424,0.00874,0.314
56400,0.02786,-0.12431,0.00815,0.313
56500,0.02821,-0.12384,0.00822,0.313
56600,0.02853,-0.12448,0.00826,0.315
56700,0.02807,-0.12520,0.00813,0.316
56800,0.02837,-0.12553,0.00824,0.316
56900,0.02924,-0.12547,0.00854,0.315
57000,0.02839,-0.12539,0.00848,0.315
57100,0.02783,-0.12477,0.00811,0.315
57200,0.02789,-0.12329,0.00764,0.316
57300,0.02737,-0.12247,0.00778,0.314
57400,0.02652,-0.12269,0.00780,0.312
57500,0.02764,-0.12229,0.00765,0.312
57600,0.02727,-0.12225,0.00701,0.312
57700,0.02601,-0.12106,0.00679,0.312
57800,0.02649,-0.12074,0.00676,0.313
57900,0.02690,-0.12034,0.00682,0.314
58000,0.02566,-0.12066,0.00713,0.313
58100,0.02606,-0.12198,0.00685,0.313
58200,0.02564,-0.12122,0.00680,0.313
58300,0.02579,-0.12035,0.00676,0.313
58400,0.02585,-0.12027,0.00693,0.312
58500,0.02625,-0.12007,0.00664,0.312
58600,0.02522,-0.11923,0.00612,0.313
58700,0.02538,-0.11864,0.00628,0.313
58800,0.02332,-0.11785,0.00689,0.314
58900,0.02284,-0.11874,0.00701,0.314
59000,0.02263,-0.11929,0.00647,0.314
59100,0.02304,-0.11913,0.00631,0.315
59200,0.02269,-0.11945,0.00649,0.315
59300,0.02321,-0.11973,0.00651,0.314
59400,0.02342,-0.11874,0.00585,0.314
59500,0.02437,-0.11956,0.00539,0.314
59600,0.02443,-0.11943,0.00493,0.314
59700,0.02521,-0.11949,0.00461,0.315
59800,0.02553,-0.12051,0.00425,0.315
59900,0.02473,-0.12001,0.00356,0.315
60000,0.02541,-0.12138,0.00337,0.315
60100,0.02542,-0.12133,0.00287,0.314
60200,0.02534,-0.12115,0.00247,0.314
60300,0.02616,-0.12115,0.00233,0.314
60400,0.02721,-0.12078,0.00195,0.313
60500,0.02693,-0.12114,0.00218,0.313
60600,0.02593,-0.12040,0.00144,0.312
60700,0.02663,-0.12095,0.00076,0.311
60800,0.02655,-0.12174,0.00039,0.312
60900,0.02630,-0.12193,0.00010,0.312
61000,0.02700,-0.12208,-0.00019,0.312
61100,0.02786,-0.12086,-0.00019,0.312
61200,0.02792,-0.12045,-0.00035,0.311
61300,0.02671,-0.11913,-0.00062,0.312
61400,0.02565,-0.11965,-0.00109,0.312
61500,0.02469,-0.12051,-0.00136,0.312
61600,0.02405,-0.12094,-0.00139,0.312
61700,0.02349,-0.12028,-0.00148,0.312
61800,0.02257,-0.12016,-0.00138,0.311
61900,0.02032,-0.11998,-0.00195,0.311
62000,0.01923,-0.11997,-0.00254,0.312
62100,0.01927,-0.12065,-0.00269,0.313
62200,0.02019,-0.12073,-0.00325,0.313
62300,0.02047,-0.12014,-0.00333,0.315
62400,0.02012,-0.12097,-0.00312,0.315
62500,0.02131,-0.12354,-0.00233,0.316
62600,0.02072,-0.12408,-0.00254,0.316
62700,0.02142,-0.12429,-0.00314,0.316
62800,0.02199,-0.12431,-0.00354,0.315
62900,0.02223,-0.12419,-0.00398,0.316
