T,power,danger,structure,coverage
66400,0.04946,-0.05975,0.00326,0.327
66500,0.04954,-0.05889,0.00317,0.327
66600,0.05114,-0.05930,0.00340,0.327
66700,0.05163,-0.05848,0.00331,0.326
66800,0.05061,-0.05654,0.00239,0.326
66900,0.05046,-0.05671,0.00227,0.326
67000,0.04952,-0.05598,0.00203,0.326
67100,0.04857,-0.05441,0.00204,0.325
67200,0.04779,-0.05389,0.00181,0.325
67300,0.04872,-0.05324,0.00174,0.324
67400,0.04868,-0.05453,0.00153,0.324
67500,0.04807,-0.05372,0.00173,0.324
67600,0.04936,-0.05328,0.00133,0.323
67700,0.04920,-0.05133,0.00113,0.324
67800,0.04982,-0.05244,0.00117,0.324
67900,0.04979,-0.05245,0.00133,0.324
68000,0.04883,-0.05240,0.00126,0.324
68100,0.04774,-0.05333,0.00142,0.325
68200,0.04668,-0.05348,0.00136,0.325
68300,0.04631,-0.05228,0.00144,0.324
68400,0.04533,-0.05092,0.00106,0.324
68500,0.04399,-0.04966,0.00129,0.324
68600,0.04393,-0.04766,0.00125,0.324
68700,0.04301,-0.04485,0.00076,0.324
68800,0.04305,-0.04444,0.00110,0.324
68900,0.04061,-0.04192,0.00085,0.324
69000,0.04091,-0.04146,0.00075,0.323
69100,0.04122,-0.03972,0.00125,0.324
69200,0.04267,-0.03930,0.00100,0.323
69300,0.04295,-0.03881,0.00111,0.322
69400,0.04277,-0.03940,0.00071,0.322
69500,0.04302,-0.03917,0.00075,0.322
69600,0.04148,-0.04013,0.00093,0.324
69700,0.04306,-0.04079,0.00125,0.324
69800,0.04352,-0.04057,0.00112,0.323
69900,0.04336,-0.03970,0.00098,0.324
