T,power,danger,structure,coverage
63100,-0.01973,-0.10025,-0.00034,0.288
63200,-0.01956,-0.10029,-0.00047,0.288
63300,-0.02002,-0.09882,-0.00041,0.288
63400,-0.02058,-0.09836,-0.00038,0.289
63500,-0.01942,-0.09782,-0.00072,0.290
63600,-0.01913,-0.09786,-0.00099,0.291
63700,-0.01999,-0.09780,-0.00098,0.290
63800,-0.02100,-0.09808,-0.00052,0.291
63900,-0.02128,-0.09854,-0.00023,0.291
64000,-0.02221,-0.09881,-0.00008,0.292
64100,-0.02190,-0.09884,-0.00015,0.292
64200,-0.02302,-0.09887,0.00025,0.292
64300,-0.02303,-0.09832,0.00050,0.292
64400,-0.02277,-0.09847,0.00089,0.293
64500,-0.02203,-0.09870,0.00119,0.294
64600,-0.02167,-0.09867,0.00173,0.294
64700,-0.02089,-0.10046,0.00173,0.294
64800,-0.02030,-0.10073,0.00101,0.295
64900,-0.02084,-0.10172,0.00068,0.294
65000,-0.02049,-0.10122,0.00122,0.293
65100,-0.01993,-0.10093,0.00107,0.293
65200,-0.01912,-0.10093,0.00083,0.294
65300,-0.01763,-0.10096,0.00031,0.294
65400,-0.01563,-0.10248,-0.00016,0.294
65500,-0.01444,-0.10388,-0.00044,0.294
65600,-0.01394,-0.10388,-0.00063,0.294
65700,-0.01366,-0.10384,-0.00089,0.293
65800,-0.01309,-0.10462,-0.00088,0.292
65900,-0.01331,-0.10406,-0.00082,0.293
66000,-0.01287,-0.10455,-0.00094,0.293
66100,-0.01351,-0.10330,-0.00094,0.291
66200,-0.01332,-0.10408,-0.00083,0.291
66300,-0.01279,-0.10533,-0.00044,0.291
66400,-0.01244,-0.10626,-0.00090,0.292
66500,-0.01102,-0.10661,-0.00057,0.292
66600,-0.00919,-0.10727,-0.00060,0.292
66700,-0.00818,-0.10774,-0.00065,0.293
66800,-0.00668,-0.10833,-0.00083,0.294
66900,-0.00656,-0.10887,-0.00136,0.294
67000,-0.00654,-0.10848,-0.00182,0.294
67100,-0.00536,-0.11021,-0.00226,0.294
67200,-0.00586,-0.11008,-0.00241,0.294
67300,-0.00599,-0.10952,-0.00176,0.294
67400,-0.00636,-0.10968,-0.00137,0.294
67500,-0.00510,-0.10856,-0.00136,0.293
67600,-0.00485,-0.10866,-0.00130,0.293
67700,-0.00541,-0.10918,-0.00169,0.293
67800,-0.00706,-0.10926,-0.00162,0.293
67900,-0.00806,-0.11012,-0.00150,0.294
68000,-0.01014,-0.10899,-0.00153,0.295
68100,-0.00880,-0.10869,-0.00131,0.295
68200,-0.00973,-0.10845,-0.00115,0.296
68300,-0.01005,-0.10864,-0.00131,0.294
68400,-0.01036,-0.10789,-0.00135,0.295
68500,-0.00889,-0.10808,-0.00103,0.295
68600,-0.00795,-0.10811,-0.00072,0.297
68700,-0.00740,-0.10833,-0.00044,0.297
68800,-0.00624,-0.10786,-0.00007,0.298
68900,-0.00590,-0.10941,0.00027,0.299
69000,-0.00639,-0.11043,0.00021,0.300
69100,-0.00678,-0.11132,0.00045,0.299
69200,-0.00621,-0.11145,0.00100,0.298
69300,-0.00460,-0.11164,0.00183,0.298
69400,-0.00469,-0.11184,0.00158,0.300
69500,-0.00420,-0.11148,0.00168,0.300
69600,-0.00394,-0.11180,0.00192,0.300
69700,-0.00363,-0.11220,0.00219,0.301
69800,-0.00335,-0.11228,0.00211,0.302
69900,-0.00363,-0.11126,0.00211,0.303
70000,-0.00449,-0.11014,0.00217,0.302
70100,-0.00371,-0.11039,0.00181,0.303
70200,-0.00352,-0.11008,0.00165,0.303
70300,-0.00484,-0.10962,0.00121,0.304
70400,-0.00481,-0.11020,0.00152,0.305
70500,-0.00319,-0.10989,0.00237,0.305
70600,-0.00301,-0.11073,0.00248,0.307
70700,-0.00311,-0.11113,0.00299,0.307
70800,-0.00320,-0.11127,0.00295,0.307
70900,-0.00357,-0.11156,0.00334,0.308
71000,-0.00278,-0.11370,0.00347,0.309
71100,-0.00227,-0.11476,0.00391,0.310
71200,-0.00170,-0.11585,0.00414,0.310
71300,-0.00256,-0.11617,0.00396,0.310
71400,-0.00219,-0.11676,0.00353,0.310
71500,-0.00261,-0.11723,0.00328,0.312
71600,-0.00375,-0.11755,0.00311,0.311
71700,-0.00397,-0.11748,0.00348,0.310
71800,-0.00349,-0.11786,0.00331,0.311
71900,-0.00217,-0.11934,0.00372,0.310
72000,-0.00160,-0.11868,0.00360,0.309
72100,-0.00105,-0.11931,0.00347,0.310
72200,0.00010,-0.11981,0.00350,0.310
72300,0.00307,-0.12156,0.00364,0.312
72400,0.00484,-0.12222,0.00341,0.312
72500,0.00599,-0.12236,0.00333,0.312
72600,0.00655,-0.12080,0.00348,0.313
72700,0.00677,-0.12051,0.00357,0.312
72800,0.00852,-0.12028,0.00354,0.312
72900,0.00966,-0.12045,0.00364,0.312
73000,0.00910,-0.12059,0.00381,0.312
73100,0.00954,-0.12088,0.00414,0.312
73200,0.00969,-0.12146,0.00405,0.314
73300,0.01093,-0.12298,0.00383,0.314
73400,0.01175,-0.12357,0.00404,0.313
73500,0.01163,-0.12376,0.00421,0.315
73600,0.01245,-0.12533,0.00453,0.315
73700,0.01262,-0.12459,0.00453,0.316
73800,0.01311,-0.12490,0.00442,0.316
73900,0.01331,-0.12412,0.00406,0.315
74000,0.01410,-0.12399,0.00396,0.314
74100,0.01485,-0.12409,0.00388,0.313
74200,0.01588,-0.12458,0.00380,0.313
74300,0.01556,-0.12614,0.00341,0.313
74400,0.01670,-0.12684,0.00343,0.312
74500,0.01658,-0.12717,0.00310,0.312
74600,0.01631,-0.12789,0.00296,0.311
74700,0.01548,-0.12719,0.00278,0.310
74800,0.01604,-0.12744,0.00325,0.308
74900,0.01613,-0.12735,0.00296,0.308
75000,0.01600,-0.12786,0.00252,0.307
75100,0.01573,-0.12769,0.00267,0.309
75200,0.01492,-0.12634,0.00321,0.309
75300,0.01471,-0.12715,0.00380,0.309
75400,0.01516,-0.12770,0.00425,0.308
75500,0.01454,-0.12793,0.00431,0.309
75600,0.01444,-0.12779,0.00441,0.310
75700,0.01429,-0.12833,0.00445,0.310
75800,0.01360,-0.12760,0.00440,0.311
75900,0.01321,-0.12800,0.00414,0.311
76000,0.01342,-0.12783,0.00398,0.311
76100,0.01397,-0.12915,0.00386,0.312
76200,0.01486,-0.12987,0.00352,0.314
76300,0.01620,-0.13022,0.00341,0.315
76400,0.01521,-0.12893,0.00354,0.314
76500,0.01412,-0.12874,0.00384,0.313
76600,0.01374,-0.12820,0.00375,0.313
76700,0.01397,-0.12741,0.00334,0.313
76800,0.01397,-0.12730,0.00347,0.313
76900,0.01412,-0.12725,0.00368,0.312
77000,0.01377,-0.12749,0.00376,0.310
77100,0.01306,-0.12658,0.00417,0.311
77200,0.01421,-0.12613,0.00456,0.311
77300,0.01344,-0.12666,0.00403,0.311
77400,0.01346,-0.12623,0.00369,0.310
77500,0.01315,-0.12666,0.00352,0.311
77600,0.01155,-0.12599,0.00336,0.312
77700,0.01131,-0.12525,0.00331,0.312
77800,0.01149,-0.12467,0.00346,0.313
77900,0.01053,-0.12451,0.00304,0.313
78000,0.01267,-0.12545,0.00279,0.311
78100,0.01198,-0.12529,0.00265,0.311
78200,0.01245,-0.12650,0.00242,0.310
78300,0.01158,-0.12592,0.00221,0.311
78400,0.01089,-0.12621,0.00176,0.312
78500,0.01016,-0.12622,0.00155,0.312
78600,0.01020,-0.12638,0.00153,0.310
78700,0.00979,-0.12603,0.00162,0.310
78800,0.00968,-0.12652,0.00131,0.309
78900,0.00987,-0.12645,0.00075,0.308
79000,0.00938,-0.12513,0.00066,0.307
79100,0.00878,-0.12418,0.00074,0.307
79200,0.00798,-0.12399,0.00045,0.308
79300,0.00664,-0.12352,0.00013,0.308
79400,0.00681,-0.12298,0.00034,0.308
79500,0.00610,-0.12209,0.00014,0.308
79600,0.00728,-0.12062,0.00003,0.308
79700,0.00724,-0.12042,-0.00042,0.309
79800,0.00673,-0.11941,-0.00072,0.309
79900,0.00631,-0.12026,-0.00077,0.308
80000,0.00743,-0.12044,-0.00084,0.309
80100,0.00705,-0.12072,-0.00076,0.309
80200,0.00687,-0.12153,-0.00073,0.309
80300,0.00597,-0.12114,-0.00033,0.309
80400,0.00608,-0.12080,-0.00027,0.310
80500,0.00549,-0.12046,-0.00049,0.309
80600,0.00548,-0.12015,-0.00045,0.310
80700,0.00607,-0.12064,-0.00069,0.310
80800,0.00692,-0.12145,-0.00052,0.311
80900,0.00722,-0.12134,-0.00083,0.310
81000,0.00643,-0.12073,-0.00068,0.309
81100,0.00688,-0.12046,-0.00077,0.309
81200,0.00688,-0.12033,-0.00070,0.309
81300,0.00783,-0.11995,-0.00065,0.308
81400,0.00706,-0.11920,-0.00035,0.307
81500,0.00679,-0.11898,-0.00030,0.307
81600,0.00666,-0.11805,-0.00041,0.308
81700,0.00694,-0.11759,-0.00052,0.309
81800,0.00633,-0.11611,-0.00014,0.309
81900,0.00649,-0.11512,-0.00024,0.309
82000,0.00675,-0.11430,-0.00051,0.310
82100,0.00687,-0.11377,-0.00053,0.309
82200,0.00631,-0.11242,-0.00085,0.310
82300,0.00273,-0.11046,-0.00129,0.309
82400,0.00129,-0.10922,-0.00145,0.308
82500,-0.00062,-0.10849,-0.00150,0.308
82600,-0.00077,-0.11043,-0.00172,0.308
82700,-0.00153,-0.11058,-0.00140,0.309
82800,-0.00419,-0.10950,-0.00168,0.308
82900,-0.00545,-0.10989,-0.00182,0.309
83000,-0.00526,-0.10966,-0.00219,0.309
83100,-0.00628,-0.10969,-0.00236,0.309
83200,-0.00611,-0.10870,-0.00218,0.307
83300,-0.00675,-0.10766,-0.00209,0.306
83400,-0.00813,-0.10693,-0.00216,0.308
83500,-0.00877,-0.10695,-0.00200,0.307
83600,-0.00955,-0.10566,-0.00179,0.306
83700,-0.01043,-0.10577,-0.00155,0.306
83800,-0.01059,-0.10423,-0.00165,0.306
83900,-0.01060,-0.10385,-0.00137,0.307
84000,-0.01131,-0.10367,-0.00173,0.308
84100,-0.01182,-0.10244,-0.00174,0.308
84200,-0.01177,-0.10206,-0.00197,0.309
84300,-0.01246,-0.10055,-0.00186,0.308
84400,-0.01341,-0.10055,-0.00216,0.309
84500,-0.01385,-0.09993,-0.00192,0.310
84600,-0.01471,-0.09994,-0.00226,0.310
84700,-0.01554,-0.09981,-0.00261,0.311
84800,-0.01656,-0.09957,-0.00294,0.311
84900,-0.01642,-0.09877,-0.00277,0.311
85000,-0.01686,-0.09812,-0.00333,0.313
85100,-0.01640,-0.09865,-0.00351,0.311
85200,-0.01620,-0.09922,-0.00374,0.311
85300,-0.01641,-0.09684,-0.00346,0.312
85400,-0.01728,-0.09624,-0.00330,0.313
85500,-0.01670,-0.09633,-0.00337,0.312
85600,-0.01652,-0.09657,-0.00361,0.311
85700,-0.01529,-0.09680,-0.00370,0.312
85800,-0.01499,-0.09687,-0.00366,0.312
85900,-0.01461,-0.09628,-0.00341,0.312
86000,-0.01451,-0.09540,-0.00333,0.312
86100,-0.01529,-0.09413,-0.00306,0.311
86200,-0.01537,-0.09351,-0.00298,0.310
86300,-0.01640,-0.09341,-0.00292,0.309
86400,-0.01563,-0.09355,-0.00286,0.309
86500,-0.01501,-0.09397,-0.00304,0.309
86600,-0.01505,-0.09357,-0.00309,0.310
86700,-0.01550,-0.09402,-0.00256,0.310
86800,-0.01508,-0.09399,-0.00241,0.310
86900,-0.01497,-0.09500,-0.00250,0.310
87000,-0.01372,-0.09609,-0.00250,0.312
87100,-0.01320,-0.09596,-0.00239,0.311
87200,-0.01315,-0.09666,-0.00243,0.310
87300,-0.01307,-0.09659,-0.00252,0.311
87400,-0.01247,-0.09756,-0.00250,0.311
87500,-0.01242,-0.09834,-0.00249,0.310
87600,-0.01102,-0.09919,-0.00226,0.309
87700,-0.01049,-0.09931,-0.00206,0.309
87800,-0.00888,-0.10059,-0.00219,0.308
87900,-0.00699,-0.10095,-0.00186,0.307
88000,-0.00616,-0.10220,-0.00208,0.308
88100,-0.00572,-0.10246,-0.00235,0.308
88200,-0.00450,-0.10333,-0.00253,0.309
88300,-0.00445,-0.10363,-0.00209,0.309
88400,-0.00264,-0.10359,-0.00157,0.309
88500,-0.00253,-0.10274,-0.00173,0.309
88600,-0.00226,-0.10263,-0.00202,0.310
88700,-0.00167,-0.10230,-0.00247,0.310
88800,-0.00172,-0.10283,-0.00285,0.311
88900,-0.00281,-0.10264,-0.00285,0.311
89000,-0.00081,-0.10288,-0.00260,0.311
89100,0.00010,-0.10408,-0.00303,0.311
89200,-0.00028,-0.10455,-0.00339,0.310
89300,0.00012,-0.10518,-0.00352,0.310
89400,0.00122,-0.10592,-0.00382,0.311
89500,0.00229,-0.10735,-0.00389,0.311
89600,0.00102,-0.10804,-0.00425,0.310
89700,0.00033,-0.10849,-0.00404,0.310
89800,0.00110,-0.10986,-0.00393,0.309
89900,0.00132,-0.10931,-0.00438,0.309
90000,0.00112,-0.10978,-0.00437,0.309
90100,0.00074,-0.10969,-0.00448,0.308
90200,0.00069,-0.10951,-0.00483,0.308
90300,0.00142,-0.10976,-0.00512,0.307
90400,0.00183,-0.10941,-0.00556,0.306
90500,0.00150,-0.10969,-0.00598,0.305
90600,0.00196,-0.10954,-0.00600,0.304
90700,0.00131,-0.10914,-0.00615,0.303
90800,0.00083,-0.10920,-0.00650,0.302
90900,0.00127,-0.11019,-0.00620,0.303
91000,0.00239,-0.10886,-0.00626,0.303
91100,0.00222,-0.10856,-0.00646,0.302
91200,0.00145,-0.10803,-0.00648,0.302
91300,0.00062,-0.10813,-0.00676,0.301
91400,0.00192,-0.10977,-0.00631,0.302
91500,0.00181,-0.11016,-0.00626,0.301
91600,0.00252,-0.11148,-0.00647,0.300
91700,0.00198,-0.11085,-0.00641,0.300
91800,0.00121,-0.11151,-0.00653,0.299
91900,0.00043,-0.11135,-0.00657,0.299
92000,0.00132,-0.11257,-0.00605,0.300
92100,0.00226,-0.11309,-0.00628,0.300
92200,0.00239,-0.11409,-0.00620,0.300
92300,0.00385,-0.11492,-0.00585,0.300
92400,0.00510,-0.11582,-0.00547,0.300
92500,0.00615,-0.11744,-0.00518,0.299
92600,0.00575,-0.11741,-0.00518,0.299
92700,0.00590,-0.11673,-0.00552,0.299
92800,0.00850,-0.11752,-0.00532,0.299
92900,0.00926,-0.11754,-0.00558,0.297
93000,0.00945,-0.11831,-0.00530,0.296
93100,0.01128,-0.11800,-0.00514,0.296
93200,0.01157,-0.11850,-0.00537,0.297
93300,0.01406,-0.11865,-0.00525,0.298
93400,0.01602,-0.11895,-0.00531,0.298
93500,0.01610,-0.11956,-0.00532,0.298
93600,0.01667,-0.12006,-0.00546,0.298
93700,0.01880,-0.12098,-0.00565,0.298
93800,0.01843,-0.12138,-0.00528,0.298
93900,0.01832,-0.12224,-0.00544,0.297
94000,0.01899,-0.12334,-0.00540,0.297
94100,0.01808,-0.12456,-0.00533,0.297
94200,0.01891,-0.12528,-0.00523,0.297
94300,0.01947,-0.12581,-0.00565,0.297
94400,0.02070,-0.12579,-0.00534,0.296
94500,0.02154,-0.12617,-0.00572,0.295
94600,0.02229,-0.12446,-0.00546,0.296
94700,0.02294,-0.12338,-0.00516,0.296
94800,0.02428,-0.12176,-0.00494,0.297
94900,0.02467,-0.12278,-0.00533,0.297
95000,0.02709,-0.12339,-0.00427,0.297
95100,0.02633,-0.12363,-0.00436,0.297
95200,0.02781,-0.12435,-0.00442,0.297
95300,0.02819,-0.12610,-0.00498,0.297
95400,0.02862,-0.12620,-0.00552,0.296
95500,0.02835,-0.12570,-0.00517,0.296
95600,0.02945,-0.12519,-0.00477,0.295
95700,0.02908,-0.12525,-0.00434,0.295
95800,0.02896,-0.12531,-0.00455,0.296
95900,0.02847,-0.12573,-0.00455,0.296
96000,0.02918,-0.12770,-0.00479,0.296
96100,0.02972,-0.12814,-0.00503,0.297
96200,0.02934,-0.12784,-0.00499,0.297
96300,0.02980,-0.12773,-0.00509,0.297
96400,0.03052,-0.12852,-0.00552,0.296
96500,0.03001,-0.12821,-0.00591,0.296
96600,0.02989,-0.12904,-0.00619,0.296
96700,0.02965,-0.12832,-0.00639,0.295
96800,0.02831,-0.12694,-0.00670,0.294
96900,0.02845,-0.12524,-0.00691,0.294
97000,0.02783,-0.12475,-0.00700,0.294
97100,0.02791,-0.12462,-0.00731,0.293
97200,0.02806,-0.12398,-0.00752,0.294
97300,0.02824,-0.12426,-0.00732,0.294
97400,0.02774,-0.12398,-0.00729,0.295
97500,0.02791,-0.12377,-0.00750,0.295
97600,0.02865,-0.12370,-0.00798,0.296
97700,0.02937,-0.12413,-0.00844,0.295
97800,0.02986,-0.12376,-0.00866,0.297
97900,0.03048,-0.12417,-0.00915,0.298
98000,0.03103,-0.12347,-0.00912,0.297
98100,0.03163,-0.12310,-0.00851,0.298
98200,0.03149,-0.12242,-0.00840,0.296
98300,0.03307,-0.12296,-0.00825,0.297
98400,0.03338,-0.12337,-0.00856,0.297
98500,0.03429,-0.12405,-0.00868,0.297
98600,0.03602,-0.12441,-0.00859,0.297
98700,0.03559,-0.12527,-0.00866,0.297
98800,0.03546,-0.12342,-0.00832,0.296
98900,0.03678,-0.12330,-0.00794,0.296
99000,0.03550,-0.12368,-0.00780,0.296
99100,0.03581,-0.12342,-0.00732,0.297
99200,0.03606,-0.12310,-0.00715,0.297
99300,0.03722,-0.12295,-0.00668,0.298
99400,0.03619,-0.12269,-0.00665,0.297
99500,0.03667,-0.12165,-0.00650,0.297
99600,0.03705,-0.12194,-0.00624,0.298
99700,0.03773,-0.12097,-0.00637,0.298
99800,0.03704,-0.12013,-0.00648,0.299
99900,0.03595,-0.12012,-0.00619,0.298
100000,0.03538,-0.11959,-0.00630,0.298
100100,0.03463,-0.11876,-0.00608,0.298
100200,0.03454,-0.11854,-0.00565,0.299
100300,0.03478,-0.11827,-0.00567,0.299
100400,0.03456,-0.11888,-0.00548,0.298
100500,0.03266,-0.11845,-0.00530,0.299
100600,0.03183,-0.11888,-0.00568,0.300
100700,0.03119,-0.11860,-0.00569,0.300
100800,0.03031,-0.11721,-0.00567,0.300
100900,0.02972,-0.11599,-0.00601,0.301
101000,0.02850,-0.11713,-0.00593,0.301
101100,0.02811,-0.11736,-0.00610,0.301
101200,0.02813,-0.11684,-0.00593,0.302
101300,0.02743,-0.11657,-0.00590,0.302
101400,0.02693,-0.11548,-0.00618,0.301
101500,0.02673,-0.11457,-0.00600,0.301
101600,0.02610,-0.11326,-0.00560,0.302
101700,0.02663,-0.11461,-0.00595,0.300
101800,0.02746,-0.11438,-0.00629,0.300
101900,0.02752,-0.11420,-0.00657,0.301
102000,0.02644,-0.11286,-0.00660,0.301
102100,0.02507,-0.11178,-0.00613,0.301
102200,0.02513,-0.11135,-0.00639,0.302
102300,0.02441,-0.11144,-0.00637,0.303
102400,0.02334,-0.11095,-0.00656,0.303
102500,0.02386,-0.11086,-0.00631,0.303
102600,0.02508,-0.11108,-0.00606,0.304
102700,0.02572,-0.11126,-0.00569,0.304
102800,0.02519,-0.11094,-0.00610,0.304
102900,0.02437,-0.11068,-0.00616,0.305
103000,0.02410,-0.11004,-0.00592,0.306
103100,0.02342,-0.10961,-0.00627,0.306
103200,0.02264,-0.10935,-0.00630,0.306
103300,0.02005,-0.10892,-0.00614,0.305
103400,0.02027,-0.11001,-0.00584,0.305
103500,0.01989,-0.10898,-0.00596,0.305
103600,0.01871,-0.10799,-0.00588,0.305
103700,0.01629,-0.10737,-0.00560,0.306
103800,0.01588,-0.10774,-0.00642,0.306
103900,0.01521,-0.10733,-0.00655,0.306
104000,0.01515,-0.10686,-0.00627,0.305
104100,0.01550,-0.10685,-0.00641,0.305
104200,0.01339,-0.10597,-0.00650,0.305
104300,0.01332,-0.10665,-0.00597,0.305
104400,0.01243,-0.10681,-0.00620,0.306
104500,0.01164,-0.10590,-0.00615,0.306
104600,0.01138,-0.10685,-0.00607,0.306
104700,0.01085,-0.10814,-0.00582,0.305
104800,0.00942,-0.10964,-0.00586,0.304
104900,0.00897,-0.10973,-0.00557,0.304
105000,0.00768,-0.11054,-0.00571,0.303
105100,0.00832,-0.11079,-0.00560,0.303
105200,0.00702,-0.11072,-0.00587,0.303
105300,0.00560,-0.11081,-0.00572,0.302
105400,0.00523,-0.11059,-0.00542,0.302
105500,0.00448,-0.11069,-0.00571,0.302
105600,0.00283,-0.11159,-0.00586,0.302
105700,0.00188,-0.11049,-0.00624,0.302
105800,0.00174,-0.11048,-0.00616,0.302
105900,0.00277,-0.11114,-0.00617,0.301
106000,0.00275,-0.10965,-0.00605,0.300
106100,0.00294,-0.10997,-0.00615,0.300
106200,0.00324,-0.11036,-0.00611,0.299
106300,0.00355,-0.11011,-0.00644,0.299
106400,0.00293,-0.11025,-0.00634,0.298
106500,0.00259,-0.10985,-0.00608,0.298
106600,0.00198,-0.10944,-0.00593,0.298
106700,0.00177,-0.10982,-0.00616,0.298
106800,0.00319,-0.11144,-0.00625,0.298
106900,0.00297,-0.11243,-0.00643,0.297
107000,0.00372,-0.11280,-0.00665,0.298
107100,0.00281,-0.11338,-0.00696,0.297
107200,0.00254,-0.11427,-0.00686,0.297
107300,0.00347,-0.11515,-0.00693,0.296
107400,0.00475,-0.11560,-0.00716,0.295
107500,0.00516,-0.11553,-0.00728,0.296
107600,0.00458,-0.11545,-0.00701,0.296
107700,0.00492,-0.11539,-0.00668,0.297
107800,0.00396,-0.11549,-0.00649,0.295
107900,0.00266,-0.11533,-0.00608,0.295
108000,0.00148,-0.11411,-0.00571,0.295
108100,0.00046,-0.11441,-0.00616,0.296
108200,-0.00064,-0.11456,-0.00588,0.296
108300,-0.00079,-0.11451,-0.00625,0.296
108400,-0.00108,-0.11505,-0.00626,0.295
108500,-0.00098,-0.11473,-0.00586,0.295
108600,-0.00228,-0.11466,-0.00591,0.294
108700,-0.00267,-0.11395,-0.00566,0.294
108800,-0.00218,-0.11533,-0.00597,0.294
108900,-0.00305,-0.11519,-0.00634,0.294
109000,-0.00213,-0.11601,-0.00665,0.294
109100,-0.00318,-0.11609,-0.00693,0.294
109200,-0.00207,-0.11610,-0.00692,0.294
109300,-0.00329,-0.11583,-0.00717,0.293
109400,-0.00285,-0.11568,-0.00671,0.294
109500,-0.00408,-0.11551,-0.00657,0.293
109600,-0.00457,-0.11522,-0.00621,0.293
109700,-0.00447,-0.11518,-0.00581,0.293
109800,-0.00427,-0.11402,-0.00540,0.292
109900,-0.00309,-0.11460,-0.00561,0.292
110000,-0.00131,-0.11539,-0.00576,0.292
110100,-0.00030,-0.11535,-0.00597,0.292
110200,-0.00070,-0.11543,-0.00602,0.291
110300,0.00070,-0.11554,-0.00603,0.291
110400,0.00090,-0.11561,-0.00576,0.291
110500,0.00261,-0.11605,-0.00560,0.290
110600,0.00265,-0.11626,-0.00544,0.290
110700,0.00344,-0.11666,-0.00526,0.291
110800,0.00477,-0.11766,-0.00522,0.291
110900,0.00410,-0.11795,-0.00505,0.291
111000,0.00404,-0.11695,-0.00542,0.291
111100,0.00340,-0.11688,-0.00522,0.292
111200,0.00285,-0.11701,-0.00543,0.292
111300,0.00362,-0.11700,-0.00520,0.293
111400,0.00343,-0.11701,-0.00556,0.293
111500,0.00410,-0.11682,-0.00604,0.294
111600,0.00362,-0.11807,-0.00597,0.294
111700,0.00280,-0.11747,-0.00589,0.295
111800,0.00203,-0.11689,-0.00584,0.295
111900,0.00164,-0.11605,-0.00548,0.295
112000,0.00139,-0.11654,-0.00580,0.294
112100,0.00176,-0.11660,-0.00593,0.294
112200,0.00114,-0.11695,-0.00566,0.293
112300,0.00080,-0.11608,-0.00552,0.293
112400,0.00170,-0.11544,-0.00548,0.293
112500,0.00107,-0.11417,-0.00584,0.293
112600,-0.00003,-0.11355,-0.00587,0.292
112700,0.00015,-0.11327,-0.00650,0.291
112800,-0.00077,-0.11350,-0.00622,0.290
112900,-0.00070,-0.11334,-0.00630,0.291
113000,-0.00145,-0.11363,-0.00692,0.290
113100,-0.00163,-0.11391,-0.00644,0.290
113200,-0.00213,-0.11405,-0.00633,0.289
113300,-0.00222,-0.11550,-0.00649,0.289
113400,-0.00266,-0.11421,-0.00668,0.287
113500,-0.00186,-0.11429,-0.00666,0.287
113600,-0.00168,-0.11447,-0.00689,0.288
113700,-0.00064,-0.11406,-0.00720,0.287
113800,-0.00032,-0.11390,-0.00675,0.287
113900,0.00026,-0.11368,-0.00668,0.288
114000,-0.00048,-0.11287,-0.00726,0.289
114100,-0.00012,-0.11208,-0.00708,0.290
114200,0.00061,-0.11195,-0.00692,0.290
114300,-0.00001,-0.11007,-0.00721,0.290
114400,-0.00093,-0.10775,-0.00714,0.291
114500,-0.00144,-0.10844,-0.00692,0.290
114600,-0.00033,-0.10817,-0.00673,0.290
114700,0.00080,-0.10772,-0.00706,0.290
114800,0.00213,-0.10643,-0.00718,0.290
114900,0.00221,-0.10596,-0.00717,0.291
115000,0.00122,-0.10497,-0.00740,0.292
115100,0.00033,-0.10350,-0.00725,0.293
115200,0.00074,-0.10348,-0.00691,0.292
115300,0.00210,-0.10306,-0.00670,0.293
115400,0.00204,-0.10354,-0.00667,0.293
115500,0.00180,-0.10336,-0.00669,0.293
115600,0.00215,-0.10316,-0.00693,0.293
115700,0.00213,-0.10476,-0.00715,0.293
115800,0.00292,-0.10440,-0.00677,0.294
115900,0.00234,-0.10409,-0.00661,0.294
116000,0.00236,-0.10336,-0.00645,0.294
116100,0.00247,-0.10415,-0.00629,0.295
116200,0.00204,-0.10353,-0.00590,0.295
116300,0.00047,-0.10387,-0.00554,0.295
116400,0.00003,-0.10373,-0.00504,0.297
116500,0.00011,-0.10277,-0.00497,0.297
116600,0.00024,-0.10173,-0.00461,0.298
116700,0.00125,-0.10186,-0.00462,0.298
116800,0.00049,-0.10144,-0.00483,0.298
116900,0.00032,-0.10024,-0.00452,0.299
117000,-0.00016,-0.09973,-0.00433,0.300
117100,0.00086,-0.09994,-0.00387,0.301
117200,0.00080,-0.09911,-0.00405,0.303
117300,-0.00103,-0.09812,-0.00413,0.303
117400,-0.00204,-0.09753,-0.00404,0.303
117500,-0.00244,-0.09735,-0.00422,0.303
117600,-0.00257,-0.09735,-0.00428,0.303
117700,-0.00362,-0.09736,-0.00413,0.303
117800,-0.00409,-0.09629,-0.00391,0.303
117900,-0.00495,-0.09559,-0.00367,0.303
118000,-0.00450,-0.09443,-0.00370,0.303
118100,-0.00371,-0.09405,-0.00303,0.303
118200,-0.00232,-0.09355,-0.00308,0.303
118300,-0.00211,-0.09319,-0.00317,0.302
118400,-0.00315,-0.09266,-0.00331,0.302
118500,-0.00351,-0.09249,-0.00369,0.302
118600,-0.00367,-0.09328,-0.00404,0.303
118700,-0.00379,-0.09297,-0.00419,0.304
118800,-0.00372,-0.09318,-0.00417,0.304
118900,-0.00252,-0.09368,-0.00432,0.304
119000,-0.00311,-0.09298,-0.00425,0.304
119100,-0.00237,-0.09301,-0.00453,0.304
119200,-0.00251,-0.09317,-0.00477,0.305
119300,-0.00267,-0.09394,-0.00490,0.306
119400,-0.00270,-0.09422,-0.00534,0.306
119500,-0.00246,-0.09455,-0.00548,0.306
119600,-0.00238,-0.09342,-0.00589,0.306
119700,-0.00259,-0.09369,-0.00637,0.306
119800,-0.00193,-0.09477,-0.00686,0.306
119900,-0.00130,-0.09437,-0.00693,0.306
120000,-0.00297,-0.09428,-0.00681,0.307
120100,-0.00292,-0.09396,-0.00704,0.307
120200,-0.00306,-0.09424,-0.00676,0.308
120300,-0.00319,-0.09383,-0.00647,0.308
120400,-0.00367,-0.09339,-0.00673,0.309
120500,-0.00399,-0.09212,-0.00661,0.309
120600,-0.00435,-0.09075,-0.00633,0.310
120700,-0.00397,-0.09119,-0.00651,0.310
120800,-0.00403,-0.09094,-0.00654,0.310
