T,power,danger,structure,coverage
270600,0.04793,-0.12816,0.00552,0.287
270700,0.04790,-0.12789,0.00559,0.287
270800,0.04878,-0.12696,0.00553,0.287
270900,0.04791,-0.12740,0.00547,0.286
271000,0.04844,-0.12742,0.00534,0.285
271100,0.04799,-0.12760,0.00495,0.285
271200,0.04892,-0.12788,0.00471,0.285
271300,0.04951,-0.12813,0.00479,0.285
271400,0.04964,-0.12817,0.00474,0.285
271500,0.04959,-0.12798,0.00496,0.284
271600,0.04872,-0.12740,0.00454,0.285
271700,0.04897,-0.12599,0.00407,0.285
271800,0.04978,-0.12626,0.00408,0.284
271900,0.05031,-0.12666,0.00448,0.283
272000,0.05046,-0.12549,0.00415,0.284
272100,0.04968,-0.12531,0.00399,0.283
272200,0.04946,-0.12535,0.00385,0.284
272300,0.04959,-0.12559,0.00316,0.284
272400,0.05004,-0.12592,0.00272,0.284
272500,0.05015,-0.12506,0.00241,0.284
272600,0.04960,-0.12389,0.00216,0.284
272700,0.04872,-0.12392,0.00177,0.285
272800,0.04911,-0.12414,0.00190,0.285
272900,0.04967,-0.12364,0.00191,0.285
273000,0.05127,-0.12330,0.00127,0.286
273100,0.05224,-0.12346,0.00125,0.286
273200,0.05429,-0.12296,0.00108,0.286
273300,0.05527,-0.12306,0.00075,0.286
273400,0.05665,-0.12339,0.00089,0.286
273500,0.05659,-0.12339,0.00086,0.287
273600,0.05780,-0.12318,0.00026,0.287
273700,0.05852,-0.12291,-0.00002,0.287
273800,0.05837,-0.12290,-0.00057,0.287
273900,0.05764,-0.12287,-0.00058,0.287
274000,0.05727,-0.12319,-0.00084,0.287
274100,0.05628,-0.12422,-0.00098,0.286
274200,0.05551,-0.12370,-0.00085,0.286
274300,0.05656,-0.12403,-0.00125,0.286
274400,0.05571,-0.12385,-0.00194,0.285
274500,0.05484,-0.12264,-0.00192,0.284
274600,0.05314,-0.12234,-0.00246,0.284
274700,0.05274,-0.12183,-0.00270,0.284
274800,0.05258,-0.12128,-0.00303,0.286
274900,0.05188,-0.12106,-0.00302,0.286
275000,0.05187,-0.12109,-0.00297,0.287
275100,0.05235,-0.11992,-0.00341,0.286
275200,0.05313,-0.11911,-0.00434,0.289
275300,0.05357,-0.11870,-0.00418,0.288
275400,0.05275,-0.11853,-0.00483,0.289
275500,0.05228,-0.11814,-0.00479,0.288
275600,0.05142,-0.11651,-0.00494,0.289
275700,0.05160,-0.11676,-0.00480,0.289
275800,0.05193,-0.11704,-0.00476,0.289
275900,0.05118,-0.11679,-0.00453,0.288
276000,0.05099,-0.11645,-0.00441,0.289
276100,0.05075,-0.11717,-0.00428,0.290
276200,0.05058,-0.11640,-0.00377,0.290
276300,0.05036,-0.11511,-0.00304,0.290
276400,0.04981,-0.11463,-0.00276,0.291
276500,0.04937,-0.11530,-0.00262,0.291
276600,0.04852,-0.11500,-0.00252,0.292
276700,0.04804,-0.11477,-0.00244,0.293
276800,0.04773,-0.11499,-0.00267,0.293
276900,0.04770,-0.11515,-0.00315,0.293
277000,0.04680,-0.11502,-0.00349,0.293
277100,0.04668,-0.11536,-0.00377,0.293
277200,0.04686,-0.11621,-0.00372,0.294
277300,0.04692,-0.11693,-0.00371,0.294
277400,0.04629,-0.11780,-0.00388,0.294
277500,0.04758,-0.11842,-0.00437,0.294
277600,0.04685,-0.11864,-0.00423,0.295
277700,0.04770,-0.11875,-0.00435,0.295
277800,0.04742,-0.11851,-0.00500,0.294
277900,0.04880,-0.11850,-0.00481,0.294
278000,0.04968,-0.11812,-0.00456,0.294
278100,0.04914,-0.11776,-0.00465,0.294
278200,0.04870,-0.11723,-0.00430,0.294
278300,0.04778,-0.11740,-0.00486,0.293
278400,0.04871,-0.11695,-0.00452,0.293
278500,0.04751,-0.11641,-0.00495,0.293
278600,0.04658,-0.11576,-0.00510,0.292
278700,0.04693,-0.11605,-0.00547,0.292
278800,0.04613,-0.11615,-0.00632,0.292
278900,0.04526,-0.11547,-0.00670,0.291
279000,0.04541,-0.11576,-0.00667,0.290
279100,0.04428,-0.11544,-0.00695,0.290
279200,0.04480,-0.11563,-0.00702,0.290
279300,0.04391,-0.11583,-0.00760,0.289
279400,0.04494,-0.11652,-0.00751,0.289
279500,0.04441,-0.11739,-0.00803,0.289
279600,0.04296,-0.11732,-0.00839,0.289
279700,0.04413,-0.11702,-0.00814,0.289
279800,0.04520,-0.11691,-0.00862,0.289
279900,0.04676,-0.11709,-0.00944,0.289
280000,0.04845,-0.11745,-0.00981,0.287
280100,0.05132,-0.11781,-0.00976,0.287
280200,0.05105,-0.11728,-0.01002,0.287
280300,0.05250,-0.11740,-0.00984,0.287
280400,0.05235,-0.11757,-0.01012,0.287
280500,0.05301,-0.11683,-0.00977,0.288
280600,0.05395,-0.11773,-0.00966,0.289
280700,0.05387,-0.11802,-0.00959,0.288
280800,0.05354,-0.11866,-0.00996,0.289
280900,0.05284,-0.11813,-0.01006,0.289
281000,0.05211,-0.11701,-0.01024,0.290
281100,0.05155,-0.11596,-0.01062,0.289
281200,0.05158,-0.11542,-0.01056,0.289
281300,0.05026,-0.11503,-0.01073,0.289
281400,0.04844,-0.11416,-0.01084,0.289
281500,0.04655,-0.11338,-0.01075,0.290
281600,0.04681,-0.11363,-0.01034,0.290
281700,0.04580,-0.11341,-0.00954,0.289
281800,0.04483,-0.11347,-0.00943,0.289
281900,0.04408,-0.11294,-0.00938,0.290
282000,0.04382,-0.11363,-0.00938,0.289
282100,0.04402,-0.11314,-0.00931,0.289
282200,0.04398,-0.11296,-0.00876,0.289
282300,0.04325,-0.11251,-0.00831,0.290
282400,0.04349,-0.11203,-0.00781,0.289
282500,0.04270,-0.11235,-0.00712,0.289
282600,0.04381,-0.11390,-0.00660,0.289
282700,0.04460,-0.11452,-0.00602,0.288
282800,0.04448,-0.11406,-0.00636,0.289
282900,0.04306,-0.11331,-0.00594,0.289
283000,0.04136,-0.11317,-0.00542,0.287
283100,0.04056,-0.11257,-0.00489,0.286
283200,0.03923,-0.11287,-0.00454,0.286
283300,0.03879,-0.11245,-0.00399,0.285
283400,0.03945,-0.11308,-0.00389,0.285
283500,0.03991,-0.11305,-0.00349,0.285
283600,0.03952,-0.11388,-0.00321,0.285
283700,0.03931,-0.11385,-0.00261,0.284
283800,0.03978,-0.11447,-0.00180,0.284
283900,0.04047,-0.11358,-0.00165,0.284
284000,0.04156,-0.11433,-0.00152,0.284
284100,0.04114,-0.11399,-0.00145,0.285
284200,0.04003,-0.11315,-0.00167,0.286
284300,0.03890,-0.11260,-0.00146,0.286
284400,0.03861,-0.11171,-0.00119,0.287
284500,0.03940,-0.11261,-0.00117,0.286
284600,0.03867,-0.11297,-0.00083,0.286
284700,0.03857,-0.11317,-0.00056,0.286
284800,0.03798,-0.11371,-0.00048,0.285
284900,0.03780,-0.11478,-0.00044,0.285
285000,0.03796,-0.11527,-0.00083,0.285
285100,0.03663,-0.11655,-0.00033,0.286
285200,0.03458,-0.11614,0.00069,0.285
285300,0.03480,-0.11612,0.00017,0.284
285400,0.03550,-0.11610,0.00019,0.285
285500,0.03699,-0.11615,0.00022,0.285
285600,0.03789,-0.11728,0.00019,0.284
285700,0.03764,-0.11728,-0.00007,0.284
285800,0.03738,-0.11678,-0.00043,0.284
285900,0.03845,-0.11709,-0.00084,0.284
286000,0.03848,-0.11698,-0.00129,0.283
286100,0.03845,-0.11637,-0.00151,0.283
286200,0.03832,-0.11638,-0.00242,0.283
286300,0.03902,-0.11806,-0.00338,0.282
286400,0.03944,-0.11846,-0.00377,0.282
286500,0.04006,-0.11814,-0.00399,0.283
286600,0.04106,-0.11905,-0.00408,0.283
286700,0.04138,-0.11855,-0.00399,0.282
286800,0.04076,-0.11894,-0.00409,0.281
286900,0.04078,-0.11966,-0.00391,0.282
287000,0.04163,-0.12038,-0.00371,0.283
287100,0.04158,-0.11998,-0.00336,0.282
287200,0.04171,-0.11855,-0.00322,0.282
287300,0.04215,-0.11876,-0.00313,0.282
287400,0.04188,-0.11929,-0.00314,0.282
287500,0.04250,-0.11859,-0.00294,0.281
287600,0.04381,-0.11924,-0.00314,0.281
287700,0.04387,-0.11962,-0.00349,0.280
287800,0.04569,-0.12009,-0.00296,0.281
287900,0.04598,-0.12002,-0.00307,0.281
288000,0.04631,-0.11985,-0.00301,0.282
288100,0.04706,-0.11999,-0.00248,0.283
288200,0.04769,-0.12149,-0.00260,0.283
288300,0.04811,-0.12170,-0.00231,0.284
288400,0.04879,-0.12117,-0.00222,0.283
288500,0.04858,-0.12120,-0.00174,0.284
288600,0.04984,-0.12218,-0.00156,0.285
288700,0.04985,-0.12153,-0.00029,0.285
288800,0.05124,-0.12127,0.00066,0.285
288900,0.05177,-0.12155,0.00062,0.285
289000,0.05196,-0.12188,0.00072,0.285
289100,0.05238,-0.12233,0.00083,0.285
289200,0.05119,-0.12273,0.00054,0.284
289300,0.05140,-0.12304,0.00042,0.285
289400,0.05055,-0.12305,0.00022,0.285
289500,0.05100,-0.12295,0.00076,0.285
289600,0.05188,-0.12329,0.00069,0.285
289700,0.05118,-0.12402,0.00055,0.285
289800,0.05145,-0.12433,0.00066,0.285
289900,0.04968,-0.12308,0.00144,0.285
290000,0.04921,-0.12380,0.00182,0.284
290100,0.04625,-0.12353,0.00158,0.283
290200,0.04620,-0.12357,0.00167,0.284
290300,0.04504,-0.12350,0.00118,0.284
290400,0.04486,-0.12384,0.00120,0.284
290500,0.04376,-0.12469,0.00070,0.284
290600,0.04320,-0.12378,0.00048,0.284
290700,0.04268,-0.12363,0.00042,0.284
290800,0.04283,-0.12280,0.00064,0.284
290900,0.04353,-0.12353,0.00065,0.283
291000,0.04400,-0.12427,0.00065,0.283
291100,0.04541,-0.12475,0.00104,0.283
291200,0.04472,-0.12425,0.00104,0.283
291300,0.04566,-0.12453,0.00178,0.283
291400,0.04641,-0.12572,0.00219,0.283
291500,0.04792,-0.12640,0.00220,0.283
291600,0.04793,-0.12701,0.00212,0.282
291700,0.04761,-0.12830,0.00226,0.283
291800,0.04814,-0.12811,0.00179,0.284
291900,0.04726,-0.12817,0.00158,0.284
292000,0.04832,-0.12841,0.00196,0.285
292100,0.04899,-0.12850,0.00254,0.285
292200,0.04905,-0.12820,0.00250,0.285
292300,0.04829,-0.12855,0.00256,0.284
292400,0.04700,-0.12854,0.00239,0.285
292500,0.04717,-0.12781,0.00258,0.286
292600,0.04606,-0.12717,0.00247,0.285
292700,0.04498,-0.12630,0.00181,0.286
292800,0.04463,-0.12688,0.00225,0.287
292900,0.04450,-0.12763,0.00221,0.287
293000,0.04462,-0.12859,0.00219,0.287
293100,0.04499,-0.12876,0.00211,0.288
293200,0.04438,-0.12842,0.00233,0.288
293300,0.04316,-0.12870,0.00190,0.288
293400,0.04265,-0.12877,0.00224,0.288
293500,0.04267,-0.12895,0.00194,0.288
293600,0.04299,-0.12924,0.00264,0.289
293700,0.04314,-0.13034,0.00242,0.290
293800,0.04252,-0.13051,0.00215,0.290
293900,0.04226,-0.13076,0.00214,0.289
294000,0.04206,-0.13117,0.00206,0.288
294100,0.04388,-0.13214,0.00211,0.288
294200,0.04503,-0.13364,0.00202,0.287
294300,0.04670,-0.13436,0.00237,0.287
294400,0.04809,-0.13567,0.00257,0.286
294500,0.04910,-0.13600,0.00293,0.286
294600,0.05006,-0.13654,0.00262,0.286
294700,0.05036,-0.13617,0.00246,0.286
294800,0.05052,-0.13696,0.00271,0.286
294900,0.05159,-0.13611,0.00287,0.285
295000,0.05182,-0.13684,0.00352,0.285
295100,0.05229,-0.13739,0.00350,0.285
295200,0.05422,-0.13766,0.00310,0.284
295300,0.05385,-0.13771,0.00321,0.284
295400,0.05387,-0.13813,0.00376,0.284
295500,0.05293,-0.13828,0.00352,0.284
295600,0.05186,-0.13804,0.00356,0.285
295700,0.05123,-0.13798,0.00403,0.283
295800,0.05005,-0.13804,0.00441,0.283
295900,0.04884,-0.13777,0.00492,0.283
296000,0.04814,-0.13738,0.00561,0.282
296100,0.04767,-0.13690,0.00578,0.281
296200,0.04778,-0.13775,0.00664,0.279
296300,0.04731,-0.13708,0.00753,0.280
296400,0.04618,-0.13765,0.00773,0.280
296500,0.04576,-0.13766,0.00758,0.280
296600,0.04598,-0.13742,0.00815,0.280
296700,0.04647,-0.13797,0.00827,0.279
296800,0.04617,-0.13741,0.00820,0.279
296900,0.04481,-0.13559,0.00827,0.278
297000,0.04378,-0.13481,0.00866,0.278
297100,0.04285,-0.13418,0.00871,0.278
297200,0.04323,-0.13429,0.00844,0.278
297300,0.04337,-0.13213,0.00898,0.277
297400,0.04434,-0.13099,0.00923,0.277
297500,0.04334,-0.13054,0.00951,0.277
297600,0.04237,-0.12938,0.00927,0.277
297700,0.04194,-0.12856,0.00993,0.278
297800,0.03932,-0.12808,0.00993,0.278
297900,0.03806,-0.12858,0.00983,0.278
298000,0.03719,-0.12848,0.00954,0.277
298100,0.03607,-0.12835,0.00923,0.277
298200,0.03555,-0.12774,0.00937,0.278
298300,0.03438,-0.12585,0.00962,0.277
298400,0.03443,-0.12615,0.00958,0.277
298500,0.03460,-0.12674,0.00944,0.276
298600,0.03371,-0.12612,0.00931,0.275
298700,0.03330,-0.12710,0.00862,0.274
298800,0.03298,-0.12821,0.00788,0.275
298900,0.03275,-0.12838,0.00787,0.275
299000,0.03382,-0.12782,0.00769,0.275
299100,0.03372,-0.12668,0.00735,0.275
299200,0.03345,-0.12597,0.00723,0.275
299300,0.03340,-0.12532,0.00747,0.274
299400,0.03329,-0.12551,0.00749,0.275
299500,0.03340,-0.12640,0.00728,0.275
299600,0.03273,-0.12569,0.00742,0.276
299700,0.03349,-0.12602,0.00751,0.276
299800,0.03208,-0.12613,0.00794,0.276
299900,0.03294,-0.12664,0.00770,0.276
300000,0.03204,-0.12590,0.00744,0.276
300100,0.03193,-0.12559,0.00735,0.276
300200,0.03250,-0.12520,0.00746,0.275
300300,0.03166,-0.12389,0.00780,0.275
300400,0.03166,-0.12396,0.00757,0.275
300500,0.03221,-0.12391,0.00752,0.275
300600,0.03108,-0.12414,0.00748,0.273
300700,0.03182,-0.12382,0.00708,0.273
300800,0.03206,-0.12367,0.00653,0.274
300900,0.03178,-0.12273,0.00626,0.274
301000,0.03147,-0.12176,0.00627,0.274
301100,0.02961,-0.12100,0.00574,0.274
301200,0.02991,-0.12051,0.00591,0.275
301300,0.02868,-0.12023,0.00537,0.275
301400,0.02816,-0.11779,0.00552,0.275
301500,0.02744,-0.11743,0.00540,0.274
301600,0.02615,-0.11593,0.00466,0.274
301700,0.02637,-0.11420,0.00434,0.274
301800,0.02655,-0.11332,0.00486,0.274
301900,0.02823,-0.11358,0.00515,0.274
302000,0.02648,-0.11283,0.00464,0.274
302100,0.02714,-0.11311,0.00431,0.274
302200,0.02696,-0.11344,0.00433,0.273
302300,0.02789,-0.11390,0.00454,0.273
302400,0.02844,-0.11541,0.00469,0.272
302500,0.02843,-0.11595,0.00463,0.272
302600,0.02781,-0.11608,0.00440,0.272
302700,0.02608,-0.11576,0.00525,0.272
302800,0.02634,-0.11645,0.00534,0.272
302900,0.02701,-0.11652,0.00588,0.272
303000,0.02655,-0.11567,0.00642,0.273
303100,0.02545,-0.11425,0.00655,0.274
303200,0.02604,-0.11479,0.00623,0.275
303300,0.02689,-0.11506,0.00606,0.276
303400,0.02732,-0.11507,0.00549,0.276
303500,0.02715,-0.11594,0.00457,0.276
303600,0.02663,-0.11558,0.00364,0.276
303700,0.02653,-0.11438,0.00313,0.275
303800,0.02702,-0.11410,0.00255,0.276
303900,0.02704,-0.11428,0.00233,0.276
304000,0.02711,-0.11383,0.00223,0.277
304100,0.02647,-0.11373,0.00196,0.277
304200,0.02689,-0.11340,0.00136,0.279
304300,0.02664,-0.11334,0.00069,0.280
304400,0.02577,-0.11247,0.00049,0.280
304500,0.02412,-0.11164,-0.00000,0.280
304600,0.02346,-0.11065,0.00016,0.280
304700,0.02378,-0.11071,0.00033,0.280
304800,0.02293,-0.10936,0.00002,0.280
304900,0.02164,-0.10887,-0.00012,0.280
305000,0.02132,-0.10859,-0.00058,0.281
305100,0.02198,-0.10786,-0.00052,0.280
305200,0.02059,-0.10741,-0.00017,0.281
305300,0.02063,-0.10711,-0.00028,0.281
305400,0.02020,-0.10654,-0.00063,0.281
305500,0.01948,-0.10545,-0.00044,0.281
305600,0.02005,-0.10539,-0.00048,0.281
305700,0.01973,-0.10531,-0.00056,0.282
305800,0.02081,-0.10463,-0.00063,0.282
305900,0.02091,-0.10499,-0.00073,0.282
306000,0.02223,-0.10603,-0.00093,0.283
306100,0.02241,-0.10656,-0.00062,0.283
306200,0.02240,-0.10646,-0.00091,0.283
306300,0.02323,-0.10689,-0.00145,0.283
306400,0.02321,-0.10637,-0.00168,0.282
306500,0.02307,-0.10657,-0.00155,0.282
306600,0.02301,-0.10586,-0.00158,0.282
306700,0.02159,-0.10567,-0.00172,0.283
306800,0.02221,-0.10596,-0.00177,0.282
306900,0.02318,-0.10650,-0.00167,0.282
307000,0.02445,-0.10763,-0.00134,0.283
307100,0.02633,-0.10795,-0.00094,0.283
307200,0.02714,-0.10830,-0.00060,0.284
307300,0.02768,-0.11030,-0.00074,0.284
307400,0.02732,-0.11081,-0.00072,0.284
307500,0.02775,-0.11193,-0.00084,0.285
307600,0.02882,-0.11332,-0.00040,0.285
307700,0.02883,-0.11434,-0.00113,0.284
307800,0.02954,-0.11449,-0.00126,0.284
307900,0.03020,-0.11371,-0.00099,0.284
308000,0.02945,-0.11337,-0.00104,0.284
308100,0.02967,-0.11366,-0.00137,0.284
308200,0.02990,-0.11343,-0.00183,0.283
308300,0.03036,-0.11473,-0.00177,0.283
308400,0.03005,-0.11460,-0.00165,0.283
308500,0.03045,-0.11436,-0.00208,0.283
308600,0.02980,-0.11520,-0.00215,0.285
308700,0.02941,-0.11487,-0.00185,0.284
308800,0.02883,-0.11414,-0.00198,0.283
308900,0.02929,-0.11458,-0.00207,0.284
309000,0.02919,-0.11526,-0.00214,0.283
309100,0.02993,-0.11604,-0.00180,0.284
309200,0.03090,-0.11694,-0.00138,0.285
309300,0.03072,-0.11747,-0.00109,0.286
309400,0.03148,-0.11793,-0.00071,0.286
309500,0.03072,-0.11747,-0.00079,0.285
309600,0.03128,-0.11821,-0.00070,0.284
309700,0.03069,-0.11793,-0.00074,0.284
309800,0.03056,-0.11694,-0.00122,0.284
309900,0.03007,-0.11694,-0.00142,0.284
310000,0.03169,-0.11767,-0.00133,0.284
310100,0.03163,-0.11890,-0.00153,0.285
310200,0.03225,-0.12010,-0.00143,0.285
310300,0.03326,-0.12131,-0.00177,0.285
310400,0.03311,-0.12019,-0.00168,0.286
310500,0.03276,-0.11980,-0.00167,0.286
310600,0.03163,-0.11985,-0.00186,0.286
310700,0.03084,-0.12030,-0.00183,0.286
310800,0.03040,-0.12061,-0.00152,0.285
310900,0.03121,-0.12109,-0.00128,0.284
311000,0.03049,-0.12159,-0.00130,0.285
311100,0.03018,-0.12147,-0.00084,0.284
311200,0.03032,-0.12240,-0.00123,0.285
311300,0.03094,-0.12272,-0.00153,0.285
311400,0.03084,-0.12337,-0.00209,0.285
311500,0.03032,-0.12319,-0.00192,0.286
311600,0.03111,-0.12307,-0.00094,0.287
311700,0.03150,-0.12311,-0.00082,0.286
311800,0.03025,-0.12332,-0.00090,0.286
311900,0.02903,-0.12236,-0.00142,0.286
312000,0.02897,-0.12236,-0.00143,0.285
312100,0.02837,-0.12067,-0.00140,0.285
312200,0.02758,-0.11984,-0.00154,0.286
312300,0.02745,-0.11942,-0.00146,0.286
312400,0.02816,-0.11853,-0.00172,0.286
312500,0.02801,-0.11839,-0.00185,0.286
312600,0.02881,-0.11922,-0.00161,0.287
312700,0.03086,-0.11982,-0.00187,0.286
312800,0.03128,-0.11878,-0.00195,0.286
312900,0.03129,-0.11803,-0.00239,0.285
313000,0.03092,-0.11762,-0.00278,0.284
313100,0.03169,-0.11905,-0.00274,0.283
313200,0.03177,-0.11867,-0.00244,0.282
313300,0.03126,-0.11785,-0.00201,0.282
313400,0.03068,-0.11634,-0.00174,0.281
313500,0.02987,-0.11489,-0.00098,0.280
313600,0.02874,-0.11341,-0.00054,0.280
313700,0.02751,-0.11323,-0.00030,0.281
313800,0.02652,-0.11285,0.00019,0.281
313900,0.02628,-0.11139,0.00025,0.281
314000,0.02519,-0.11061,0.00070,0.281
314100,0.02398,-0.10957,0.00129,0.281
314200,0.02239,-0.10994,0.00186,0.280
314300,0.02194,-0.11042,0.00231,0.279
314400,0.02157,-0.11067,0.00223,0.279
314500,0.02174,-0.11036,0.00251,0.278
314600,0.02212,-0.11038,0.00238,0.279
314700,0.02153,-0.11033,0.00264,0.279
314800,0.02257,-0.11096,0.00312,0.279
314900,0.02395,-0.11097,0.00370,0.279
315000,0.02353,-0.10932,0.00402,0.279
315100,0.02245,-0.10955,0.00448,0.279
315200,0.02234,-0.10989,0.00457,0.279
315300,0.02412,-0.11089,0.00488,0.279
315400,0.02380,-0.11064,0.00480,0.279
315500,0.02489,-0.11155,0.00519,0.278
315600,0.02417,-0.11144,0.00594,0.278
315700,0.02487,-0.11158,0.00593,0.277
315800,0.02343,-0.11163,0.00580,0.279
315900,0.02332,-0.11094,0.00572,0.278
316000,0.02118,-0.11013,0.00564,0.278
316100,0.02102,-0.10969,0.00535,0.278
316200,0.02077,-0.10871,0.00551,0.279
316300,0.02004,-0.10899,0.00561,0.279
316400,0.01995,-0.10875,0.00595,0.279
316500,0.02001,-0.10775,0.00597,0.279
316600,0.01856,-0.10843,0.00568,0.279
316700,0.01828,-0.10875,0.00569,0.279
316800,0.01790,-0.10915,0.00593,0.279
316900,0.01728,-0.10916,0.00615,0.280
317000,0.01450,-0.10680,0.00566,0.279
317100,0.01276,-0.10761,0.00547,0.279
317200,0.01095,-0.10785,0.00554,0.278
317300,0.01043,-0.10793,0.00540,0.279
317400,0.00932,-0.10734,0.00548,0.278
317500,0.00904,-0.10670,0.00542,0.278
317600,0.00759,-0.10558,0.00552,0.277
317700,0.00530,-0.10399,0.00562,0.278
317800,0.00354,-0.10310,0.00494,0.280
317900,0.00263,-0.10375,0.00510,0.280
318000,0.00354,-0.10424,0.00482,0.280
318100,0.00307,-0.10495,0.00492,0.280
318200,0.00260,-0.10493,0.00506,0.280
318300,0.00176,-0.10428,0.00465,0.281
318400,0.00108,-0.10447,0.00413,0.281
318500,0.00091,-0.10459,0.00433,0.281
318600,0.00111,-0.10425,0.00449,0.280
318700,0.00145,-0.10389,0.00422,0.281
318800,0.00144,-0.10447,0.00455,0.281
318900,-0.00016,-0.10267,0.00454,0.281
319000,-0.00144,-0.10238,0.00488,0.281
319100,-0.00254,-0.10168,0.00464,0.281
319200,-0.00370,-0.10114,0.00450,0.281
319300,-0.00485,-0.09947,0.00455,0.280
319400,-0.00497,-0.09845,0.00472,0.280
319500,-0.00526,-0.09839,0.00504,0.280
319600,-0.00446,-0.09834,0.00514,0.280
319700,-0.00508,-0.09821,0.00525,0.280
319800,-0.00516,-0.09856,0.00549,0.279
319900,-0.00453,-0.09798,0.00612,0.279
320000,-0.00589,-0.09698,0.00636,0.279
320100,-0.00566,-0.09595,0.00677,0.278
320200,-0.00682,-0.09516,0.00661,0.277
320300,-0.00715,-0.09541,0.00712,0.278
320400,-0.00689,-0.09578,0.00739,0.278
320500,-0.00718,-0.09586,0.00756,0.277
320600,-0.00627,-0.09508,0.00828,0.278
320700,-0.00646,-0.09490,0.00840,0.278
320800,-0.00615,-0.09405,0.00798,0.279
320900,-0.00615,-0.09363,0.00793,0.279
321000,-0.00601,-0.09403,0.00763,0.280
321100,-0.00558,-0.09477,0.00777,0.280
321200,-0.00621,-0.09488,0.00799,0.278
321300,-0.00568,-0.09407,0.00856,0.278
321400,-0.00377,-0.09543,0.00872,0.278
321500,-0.00289,-0.09527,0.00851,0.277
321600,-0.00221,-0.09664,0.00842,0.277
321700,-0.00162,-0.09762,0.00852,0.276
321800,-0.00044,-0.09784,0.00844,0.275
321900,0.00046,-0.09824,0.00890,0.275
322000,0.00052,-0.09891,0.00905,0.275
322100,-0.00039,-0.10007,0.00899,0.275
322200,0.00160,-0.10129,0.00948,0.275
322300,0.00049,-0.10111,0.00909,0.275
322400,-0.00001,-0.10006,0.00950,0.275
322500,-0.00074,-0.09932,0.00969,0.276
322600,-0.00214,-0.09751,0.00988,0.276
322700,-0.00325,-0.09686,0.00990,0.278
322800,-0.00390,-0.09656,0.00987,0.278
322900,-0.00495,-0.09644,0.01013,0.278
323000,-0.00505,-0.09732,0.00998,0.278
323100,-0.00573,-0.09699,0.00967,0.279
323200,-0.00542,-0.09645,0.00990,0.280
323300,-0.00522,-0.09525,0.01033,0.279
323400,-0.00578,-0.09526,0.01002,0.278
323500,-0.00528,-0.09627,0.00999,0.280
323600,-0.00462,-0.09676,0.00992,0.280
323700,-0.00319,-0.09716,0.01014,0.280
323800,-0.00250,-0.09724,0.01019,0.280
323900,-0.00338,-0.09812,0.01027,0.280
324000,-0.00303,-0.09890,0.01057,0.280
324100,-0.00313,-0.09883,0.01033,0.280
324200,-0.00298,-0.09761,0.01005,0.280
324300,-0.00266,-0.09800,0.00929,0.281
324400,-0.00168,-0.09816,0.00885,0.282
324500,-0.00177,-0.09940,0.00844,0.282
324600,-0.00244,-0.09950,0.00818,0.283
324700,-0.00178,-0.10038,0.00713,0.283
324800,-0.00197,-0.09953,0.00677,0.283
324900,-0.00272,-0.09997,0.00594,0.283
325000,-0.00144,-0.10187,0.00585,0.284
325100,-0.00072,-0.10109,0.00500,0.283
325200,0.00031,-0.10090,0.00458,0.284
325300,-0.00007,-0.09918,0.00459,0.283
325400,0.00126,-0.09960,0.00463,0.283
325500,0.00135,-0.10008,0.00429,0.283
325600,0.00224,-0.10071,0.00373,0.283
325700,0.00254,-0.10082,0.00377,0.283
325800,0.00428,-0.10068,0.00416,0.283
325900,0.00494,-0.10119,0.00397,0.283
326000,0.00662,-0.10126,0.00380,0.283
326100,0.00780,-0.10204,0.00439,0.283
326200,0.00849,-0.10340,0.00418,0.283
326300,0.00895,-0.10318,0.00459,0.282
326400,0.00871,-0.10336,0.00466,0.282
326500,0.00824,-0.10392,0.00456,0.283
326600,0.00965,-0.10384,0.00440,0.281
326700,0.01051,-0.10413,0.00413,0.282
326800,0.01208,-0.10393,0.00422,0.283
326900,0.01361,-0.10443,0.00401,0.282
327000,0.01620,-0.10560,0.00413,0.282
327100,0.01619,-0.10509,0.00392,0.281
327200,0.01706,-0.10374,0.00352,0.281
327300,0.01729,-0.10288,0.00339,0.281
327400,0.01813,-0.10229,0.00270,0.282
327500,0.01844,-0.10107,0.00269,0.282
327600,0.01908,-0.10145,0.00227,0.282
327700,0.02027,-0.10198,0.00209,0.281
327800,0.02122,-0.10268,0.00237,0.280
327900,0.02162,-0.10186,0.00163,0.279
328000,0.02081,-0.10160,0.00153,0.278
328100,0.02176,-0.10064,0.00166,0.278
328200,0.02197,-0.09975,0.00140,0.279
328300,0.02259,-0.09984,0.00125,0.279
328400,0.02286,-0.09943,0.00168,0.279
328500,0.02241,-0.09863,0.00173,0.279
328600,0.02332,-0.09853,0.00160,0.279
328700,0.02331,-0.09849,0.00166,0.279
328800,0.02463,-0.09793,0.00159,0.280
328900,0.02681,-0.09878,0.00162,0.281
329000,0.02648,-0.09771,0.00188,0.281
329100,0.02697,-0.09812,0.00202,0.281
329200,0.02778,-0.09735,0.00171,0.281
329300,0.02939,-0.09905,0.00151,0.281
329400,0.02993,-0.09967,0.00123,0.282
329500,0.03099,-0.10008,0.00094,0.282
329600,0.03014,-0.10019,0.00119,0.283
329700,0.03092,-0.10029,0.00120,0.284
329800,0.03053,-0.10010,0.00184,0.285
329900,0.03017,-0.10119,0.00158,0.285
330000,0.02983,-0.10171,0.00184,0.286
