T,power,danger,structure,coverage
89700,0.03891,-0.11907,-0.00467,0.299
89800,0.03969,-0.11894,-0.00461,0.299
89900,0.03893,-0.11877,-0.00436,0.299
90000,0.04029,-0.11973,-0.00433,0.298
90100,0.04037,-0.12095,-0.00411,0.299
90200,0.04167,-0.12231,-0.00442,0.300
90300,0.04143,-0.12333,-0.00441,0.300
90400,0.04200,-0.12405,-0.00411,0.300
90500,0.04191,-0.12433,-0.00352,0.301
90600,0.04332,-0.12504,-0.00334,0.301
90700,0.04463,-0.12604,-0.00317,0.301
90800,0.04615,-0.12683,-0.00373,0.301
90900,0.04714,-0.12809,-0.00381,0.302
91000,0.04792,-0.12805,-0.00344,0.303
91100,0.04840,-0.12786,-0.00338,0.303
91200,0.04962,-0.12845,-0.00351,0.304
91300,0.04991,-0.12941,-0.00352,0.304
91400,0.05170,-0.13070,-0.00354,0.303
91500,0.05106,-0.13102,-0.00373,0.302
91600,0.05243,-0.13061,-0.00339,0.303
91700,0.05196,-0.13095,-0.00324,0.302
91800,0.05268,-0.13147,-0.00336,0.302
91900,0.05152,-0.13136,-0.00352,0.302
92000,0.05239,-0.13210,-0.00374,0.302
92100,0.05264,-0.13266,-0.00336,0.302
92200,0.05198,-0.13204,-0.00362,0.303
92300,0.05262,-0.13198,-0.00368,0.303
92400,0.05422,-0.13205,-0.00350,0.302
92500,0.05612,-0.13267,-0.00359,0.303
92600,0.05680,-0.13444,-0.00351,0.302
92700,0.05821,-0.13468,-0.00358,0.303
92800,0.05867,-0.13522,-0.00404,0.303
92900,0.05877,-0.13608,-0.00444,0.302
93000,0.05892,-0.13524,-0.00450,0.301
93100,0.05945,-0.13543,-0.00456,0.301
93200,0.06039,-0.13532,-0.00447,0.300
93300,0.06037,-0.13545,-0.00443,0.301
93400,0.06077,-0.13495,-0.00420,0.301
93500,0.06116,-0.13347,-0.00353,0.302
93600,0.06148,-0.13327,-0.00333,0.302
93700,0.06106,-0.13358,-0.00300,0.301
93800,0.06222,-0.13354,-0.00291,0.301
93900,0.06055,-0.13395,-0.00324,0.301
94000,0.06018,-0.13340,-0.00242,0.302
94100,0.05989,-0.13359,-0.00252,0.302
94200,0.05873,-0.13368,-0.00279,0.303
94300,0.05833,-0.13373,-0.00274,0.303
94400,0.05918,-0.13393,-0.00266,0.303
94500,0.05917,-0.13347,-0.00278,0.303
94600,0.05916,-0.13308,-0.00297,0.302
94700,0.05848,-0.13378,-0.00329,0.302
94800,0.05769,-0.13333,-0.00353,0.302
94900,0.05780,-0.13321,-0.00356,0.303
95000,0.05809,-0.13333,-0.00357,0.303
95100,0.06024,-0.13309,-0.00355,0.302
95200,0.05926,-0.13323,-0.00418,0.303
95300,0.05883,-0.13366,-0.00363,0.303
95400,0.05799,-0.13448,-0.00376,0.304
95500,0.05794,-0.13422,-0.00360,0.305
95600,0.05781,-0.13449,-0.00323,0.304
95700,0.05838,-0.13430,-0.00327,0.305
95800,0.05848,-0.13344,-0.00390,0.304
95900,0.05773,-0.13282,-0.00457,0.302
96000,0.05810,-0.13344,-0.00473,0.302
96100,0.05833,-0.13373,-0.00479,0.301
96200,0.05921,-0.13327,-0.00448,0.302
96300,0.05994,-0.13378,-0.00469,0.302
96400,0.05990,-0.13436,-0.00472,0.302
96500,0.05972,-0.13464,-0.00476,0.301
96600,0.05985,-0.13396,-0.00451,0.302
96700,0.05907,-0.13364,-0.00465,0.302
96800,0.05956,-0.13451,-0.00456,0.302
96900,0.06067,-0.13484,-0.00457,0.302
97000,0.06012,-0.13477,-0.00465,0.302
97100,0.06047,-0.13518,-0.00429,0.301
97200,0.05876,-0.13520,-0.00371,0.302
97300,0.05930,-0.13372,-0.00378,0.302
97400,0.05873,-0.13276,-0.00376,0.303
97500,0.05976,-0.13240,-0.00336,0.302
97600,0.06023,-0.13174,-0.00316,0.301
97700,0.06039,-0.13116,-0.00311,0.301
97800,0.06072,-0.13160,-0.00288,0.300
97900,0.05946,-0.13159,-0.00269,0.300
98000,0.05979,-0.13226,-0.00272,0.300
98100,0.05996,-0.13257,-0.00312,0.300
98200,0.06006,-0.13299,-0.00344,0.301
98300,0.06083,-0.13333,-0.00345,0.300
98400,0.06187,-0.13414,-0.00319,0.301
98500,0.06210,-0.13476,-0.00327,0.301
98600,0.06331,-0.13491,-0.00337,0.300
98700,0.06282,-0.13494,-0.00318,0.300
98800,0.06343,-0.13441,-0.00321,0.299
98900,0.06282,-0.13497,-0.00334,0.298
99000,0.06317,-0.13486,-0.00294,0.298
99100,0.06236,-0.13421,-0.00281,0.298
99200,0.06150,-0.13289,-0.00281,0.298
99300,0.06099,-0.13233,-0.00301,0.297
99400,0.06087,-0.13176,-0.00289,0.297
99500,0.06054,-0.13177,-0.00244,0.296
99600,0.06028,-0.13077,-0.00241,0.295
99700,0.06104,-0.13188,-0.00212,0.295
99800,0.06160,-0.13216,-0.00200,0.295
99900,0.06276,-0.13185,-0.00204,0.294
100000,0.06260,-0.13146,-0.00200,0.293
100100,0.06256,-0.13105,-0.00208,0.294
100200,0.06100,-0.13028,-0.00178,0.293
100300,0.06078,-0.12964,-0.00184,0.293
100400,0.05967,-0.12889,-0.00202,0.293
100500,0.05930,-0.12875,-0.00267,0.290
100600,0.05796,-0.12836,-0.00267,0.289
100700,0.05759,-0.12837,-0.00261,0.289
100800,0.05686,-0.12805,-0.00235,0.288
100900,0.05725,-0.12724,-0.00281,0.287
101000,0.05712,-0.12752,-0.00330,0.286
101100,0.05764,-0.12793,-0.00309,0.286
101200,0.05755,-0.12833,-0.00283,0.285
101300,0.05738,-0.12810,-0.00241,0.285
101400,0.05610,-0.12737,-0.00261,0.285
101500,0.05742,-0.12795,-0.00266,0.285
101600,0.05662,-0.12901,-0.00230,0.285
101700,0.05723,-0.12946,-0.00179,0.285
101800,0.05774,-0.12876,-0.00149,0.284
101900,0.05755,-0.12920,-0.00166,0.285
102000,0.05669,-0.12955,-0.00134,0.284
102100,0.05585,-0.13048,-0.00175,0.283
102200,0.05563,-0.13100,-0.00126,0.283
102300,0.05520,-0.13156,-0.00126,0.283
102400,0.05341,-0.13119,-0.00093,0.282
102500,0.05126,-0.13055,-0.00030,0.281
102600,0.05037,-0.12977,-0.00032,0.280
102700,0.04985,-0.12990,0.00013,0.280
102800,0.05006,-0.13051,0.00093,0.280
102900,0.05096,-0.13005,0.00111,0.281
103000,0.05105,-0.13105,0.00132,0.282
103100,0.04983,-0.13088,0.00187,0.283
103200,0.04764,-0.13079,0.00140,0.284
103300,0.04722,-0.13107,0.00149,0.284
103400,0.04679,-0.13153,0.00140,0.283
103500,0.04674,-0.13322,0.00148,0.283
103600,0.04664,-0.13344,0.00117,0.283
103700,0.04620,-0.13298,0.00123,0.283
103800,0.04595,-0.13244,0.00098,0.283
103900,0.04739,-0.13263,0.00097,0.283
104000,0.04783,-0.13334,0.00075,0.283
104100,0.04810,-0.13254,0.00100,0.283
104200,0.04929,-0.13234,0.00110,0.283
104300,0.05057,-0.13277,0.00137,0.283
104400,0.05022,-0.13300,0.00156,0.283
104500,0.05109,-0.13371,0.00191,0.284
104600,0.05144,-0.13435,0.00199,0.284
104700,0.05222,-0.13443,0.00216,0.284
104800,0.05303,-0.13436,0.00236,0.284
104900,0.05428,-0.13498,0.00245,0.284
105000,0.05362,-0.13501,0.00235,0.285
105100,0.05382,-0.13653,0.00252,0.284
105200,0.05516,-0.13739,0.00287,0.284
105300,0.05568,-0.13791,0.00272,0.283
105400,0.05529,-0.13731,0.00293,0.283
105500,0.05493,-0.13766,0.00308,0.282
105600,0.05588,-0.13846,0.00286,0.283
105700,0.05546,-0.13893,0.00301,0.283
105800,0.05514,-0.13967,0.00356,0.284
105900,0.05524,-0.14014,0.00381,0.285
106000,0.05466,-0.13975,0.00403,0.284
106100,0.05443,-0.13990,0.00397,0.285
106200,0.05406,-0.13928,0.00377,0.285
106300,0.05432,-0.13888,0.00390,0.285
106400,0.05436,-0.13835,0.00429,0.285
106500,0.05517,-0.13900,0.00425,0.286
106600,0.05612,-0.14024,0.00434,0.286
106700,0.05651,-0.14040,0.00474,0.285
106800,0.05640,-0.13997,0.00460,0.286
106900,0.05624,-0.13964,0.00472,0.287
107000,0.05607,-0.13971,0.00423,0.288
107100,0.05581,-0.14005,0.00443,0.288
107200,0.05738,-0.14022,0.00449,0.289
107300,0.05679,-0.14171,0.00475,0.289
107400,0.05727,-0.14221,0.00471,0.289
107500,0.05629,-0.14311,0.00437,0.289
107600,0.05658,-0.14395,0.00434,0.290
107700,0.05658,-0.14319,0.00417,0.290
107800,0.05640,-0.14261,0.00388,0.292
107900,0.05748,-0.14312,0.00401,0.292
108000,0.05707,-0.14241,0.00394,0.293
108100,0.05718,-0.14189,0.00414,0.293
108200,0.05762,-0.14119,0.00459,0.293
108300,0.05771,-0.14125,0.00461,0.294
108400,0.05735,-0.14100,0.00440,0.294
108500,0.05783,-0.14117,0.00469,0.294
108600,0.05706,-0.14142,0.00460,0.294
108700,0.05796,-0.14168,0.00446,0.294
108800,0.05891,-0.14197,0.00492,0.295
108900,0.05929,-0.14183,0.00496,0.295
109000,0.05957,-0.14140,0.00482,0.296
109100,0.06098,-0.14240,0.00478,0.296
109200,0.06148,-0.14296,0.00503,0.297
109300,0.06137,-0.14257,0.00539,0.297
109400,0.06201,-0.14328,0.00522,0.297
109500,0.06181,-0.14233,0.00554,0.298
109600,0.06153,-0.14169,0.00590,0.297
109700,0.06165,-0.14110,0.00616,0.297
109800,0.06075,-0.14094,0.00616,0.297
109900,0.06056,-0.14088,0.00649,0.297
110000,0.05991,-0.14049,0.00689,0.298
110100,0.05990,-0.14030,0.00718,0.297
110200,0.05933,-0.14012,0.00714,0.297
110300,0.06094,-0.14102,0.00753,0.297
110400,0.06233,-0.14212,0.00758,0.298
110500,0.06332,-0.14286,0.00740,0.299
110600,0.06354,-0.14242,0.00732,0.298
110700,0.06304,-0.14194,0.00707,0.298
110800,0.06390,-0.14228,0.00704,0.299
110900,0.06275,-0.14244,0.00747,0.299
111000,0.06226,-0.14268,0.00741,0.299
111100,0.06137,-0.14195,0.00700,0.299
111200,0.06233,-0.14189,0.00695,0.300
111300,0.06295,-0.14186,0.00696,0.299
111400,0.06349,-0.14068,0.00708,0.300
111500,0.06330,-0.14007,0.00734,0.299
111600,0.06330,-0.13967,0.00696,0.299
111700,0.06366,-0.13942,0.00681,0.299
111800,0.06219,-0.13903,0.00657,0.298
111900,0.06341,-0.13963,0.00685,0.298
112000,0.06330,-0.13885,0.00665,0.298
112100,0.06464,-0.13910,0.00652,0.298
112200,0.06519,-0.13943,0.00618,0.297
112300,0.06555,-0.13870,0.00623,0.298
112400,0.06597,-0.13861,0.00550,0.298
112500,0.06662,-0.13923,0.00563,0.299
112600,0.06752,-0.13902,0.00598,0.300
112700,0.06725,-0.13892,0.00541,0.301
112800,0.06669,-0.13868,0.00508,0.301
112900,0.06471,-0.13843,0.00537,0.300
113000,0.06420,-0.13785,0.00535,0.300
113100,0.06428,-0.13886,0.00513,0.299
113200,0.06549,-0.13876,0.00512,0.299
113300,0.06644,-0.13762,0.00511,0.300
113400,0.06562,-0.13668,0.00509,0.300
113500,0.06552,-0.13663,0.00442,0.300
113600,0.06575,-0.13723,0.00444,0.300
113700,0.06688,-0.13799,0.00394,0.301
113800,0.06710,-0.13741,0.00382,0.301
113900,0.06753,-0.13738,0.00386,0.301
114000,0.06751,-0.13592,0.00367,0.300
114100,0.06704,-0.13709,0.00318,0.301
114200,0.06746,-0.13715,0.00328,0.300
114300,0.06777,-0.13769,0.00285,0.301
114400,0.06749,-0.13760,0.00296,0.302
114500,0.06711,-0.13735,0.00296,0.301
114600,0.06796,-0.13698,0.00298,0.300
114700,0.06767,-0.13702,0.00288,0.300
114800,0.06697,-0.13606,0.00290,0.300
114900,0.06669,-0.13634,0.00300,0.300
115000,0.06683,-0.13603,0.00299,0.299
115100,0.06631,-0.13594,0.00268,0.299
115200,0.06641,-0.13483,0.00289,0.300
115300,0.06625,-0.13448,0.00282,0.300
115400,0.06650,-0.13472,0.00295,0.300
115500,0.06683,-0.13494,0.00291,0.301
115600,0.06697,-0.13451,0.00315,0.301
115700,0.06778,-0.13469,0.00336,0.301
115800,0.06838,-0.13463,0.00344,0.300
115900,0.06928,-0.13409,0.00386,0.301
116000,0.07014,-0.13439,0.00381,0.300
116100,0.07036,-0.13434,0.00423,0.300
116200,0.07170,-0.13602,0.00449,0.300
116300,0.07217,-0.13652,0.00529,0.300
116400,0.07274,-0.13684,0.00499,0.299
116500,0.07197,-0.13614,0.00484,0.299
116600,0.07057,-0.13441,0.00479,0.298
116700,0.07174,-0.13472,0.00491,0.299
116800,0.07172,-0.13489,0.00503,0.299
116900,0.07187,-0.13505,0.00464,0.299
117000,0.07183,-0.13421,0.00544,0.298
117100,0.07166,-0.13348,0.00500,0.297
117200,0.07178,-0.13350,0.00488,0.297
117300,0.07182,-0.13303,0.00459,0.296
117400,0.07165,-0.13331,0.00496,0.295
